key,document_type,heading,law_name
BJNR015330969_ForstSchAusglG_19981231_000025,statute,§ 9,Gesetz zum Ausgleich von Auswirkungen besonderer Schadensereignisse in der Forstwirtschaft
BJNR148510998_GüKG-1998_20010906_000048,statute,§ 12,Güterkraftverkehrsgesetz
BJNR002820971_FluLärmG_20011106_000029,statute,§ 11,Gesetz zum Schutz gegen Fluglärm
BJNR007090969_MeßEinhG_20011106_000013,statute,§ 6,Gesetz über die Einheiten im Messwesen und die Zeitbestimmung
BJNR024930989_TierZG-1989_19981231_000098,statute,§ 19,Tierzuchtgesetz
BJNR009200965_WiSiG-1965_20001231_000043,statute,§ 14,Gesetz über die Sicherstellung von Leistungen auf dem Gebiet der gewerblichen Wirtschaft sowie des Geld- und Kapitalverkehrs
BJNR013890968_ZKtgScheinG_20090324_000011,statute,§ 6,Gesetz über das Verfahren bei der Erteilung von Zollkontingentscheinen
BJNR174910994_WpHG_20001227_000070,statute,§ 16,Gesetz über den Wertpapierhandel
BJNR027600990_FAfG_19981231_000046,statute,§ 11,Gesetz über den Holzabsatzfonds
BJNR021340977_DüngMG-1977_19991222_000026,statute,§ 8,Düngemittelgesetz
BJNR017970972_WaffG_19981231_000218,statute,§ 46,Waffengesetz
BJNR114290984_PreisAngG_19981231_000003,statute,§ 2,Gesetz über die Preisangaben
BJNR007590969_EichG_20011106_000050,statute,§ 16,Gesetz über das Meß- und Eichwesen
BJNR069400996_SolidarfAbfV_20000711_000068,regulation,§ 19,Verordnung über die Anstalt Solidarfonds Abfallrückführung
BJNR007870968_ASG_20010630_000082,statute,§ 24,Gesetz zur Sicherstellung von Arbeitsleistungen für Zwecke der Verteidigung einschließlich des Schutzes der Zivilbevölkerung
BJNR029550990_BDSG-1990_20010522_000200,statute,§ 38,Bundesdatenschutzgesetz
