key,document_type,heading,law_name
BJNR005140976_TWirtAusbV_20050731_000002,regulation,Eingangsformel,Verordnung über die Berufsausbildung zum Tierwirt
BJNR007360988_RAGehRBeistAusbV_20050331_000002,regulation,Eingangsformel,Verordnung über die Berufsausbildung von Rechtsanwaltsgehilfen bei Rechtsbeiständen
BJNR000470989_KerModAusbV_20050731_000002,regulation,Eingangsformel,Verordnung über die Berufsausbildung zum Kerammodelleur/zur Kerammodelleurin
BJNR015800996_PhysLabAusbV_99999999_000002,regulation,Eingangsformel,Verordnung über die Berufsausbildung zum Physiklaboranten/zur Physiklaborantin
BJNR000880981_FotoLabAusbV_20130731_000002,regulation,Eingangsformel,Verordnung über die Berufsausbildung zum Fotolaboranten/zur Fotolaborantin
BJNR008380981_GerbAusbV_20150731_000002,regulation,Eingangsformel,Verordnung über die Berufsausbildung zum Gerber/zur Gerberin
BJNR005540982_RevjAusbV_20071025_000002,regulation,Eingangsformel,Verordnung über die Berufsausbildung zum Revierjäger/zur Revierjägerin
BJNR001990987_IndElek-KomElekAusbV_20030731_000002,regulation,Eingangsformel,Verordnung über die Berufsausbildung in den industriellen Elektroberufen und zum Kommunikationselektroniker/zur Kommunikationselektronikerin im Bereich der Deutschen Bundespost
BJNR015320985_KorbmAusbV_20060731_000002,regulation,Eingangsformel,Verordnung über die Berufsausbildung zum Korbmacher/zur Korbmacherin
BJNR016800995_LwAusbV-1995_99999999_000002,regulation,Eingangsformel,Verordnung über die Berufsausbildung zum Landwirt/zur Landwirtin
BJNR094600997_BauwAbdAusbV_99999999_000003,regulation,Eingangsformel,Verordnung über die Berufsausbildung zum Bauwerksabdichter/zur Bauwerksabdichterin
BJNR022980985_VerpMAusbV_20010731_000002,regulation,Eingangsformel,Verordnung über die Berufsausbildung zum Verpackungsmittelmechaniker/zur Verpackungsmittelmechanikerin
BJNR007700992_SiSchmAusbV_99999999_000002,regulation,Eingangsformel,Verordnung über die Berufsausbildung zum Silberschmied/zur Silberschmiedin
BJNR022090985_TierarztHAusbV_20060731_000002,regulation,Eingangsformel,Verordnung über die Berufsausbildung zum Tierarzthelfer/zur Tierarzthelferin
BJNR010300995_MPorzMAusbV_99999999_000002,regulation,Eingangsformel,Verordnung über die Berufsausbildung zum Manufakturporzellanmaler/zur Manufakturporzellanmalerin
BJNR007880981_TexRAusbV_20020731_000002,regulation,Eingangsformel,Verordnung über die Berufsausbildung zum Textilreiniger/zur Textilreinigerin
