key,document_type,heading,law_name
BJNR125210007_Sport-FitnessAusbV_99999999_000008,regulation,§ 4,Verordnung über die Berufsausbildung zum Sport- und Fitnesskaufmann/zur Sport- und Fitnesskauffrau
BJNR069400010_GeoITAusbV_99999999_000011,regulation,§ 5,Verordnung über die Berufsausbildung in der Geoinformationstechnologie
BJNR155900017_BüPinAusbV_99999999_000006,regulation,§ 3,Verordnung über die Berufsausbildung zum Bürsten- und Pinselmacher und zur Bürsten- und Pinselmacherin
BJNR064100013_Stanz-UmfMechAusbV_99999999_000008,regulation,§ 4,Verordnung über die Berufsausbildung zum Stanz- und Umformmechaniker und zur Stanz- und Umformmechanikerin
BJNR126900005_Text-ProdVeredlAusbV_99999999_000005,regulation,§ 3,Verordnung über die Berufsausbildung zum Produktveredler-Textil/zur Produktveredlerin-Textil
BJNR276400002_IndKfmAusbV-2002_99999999_000005,regulation,§ 3,Verordnung über die Berufsausbildung zum Industriekaufmann/zur Industriekauffrau
BJNR039600997_FloristAusbV_99999999_000006,regulation,§ 4,Verordnung über die Berufsausbildung zum Floristen/zur Floristin
BJNR112300016_RSMAusbV_99999999_000006,regulation,§ 3,Verordnung über die Berufsausbildung zum Rollladen- und Sonnenschutzmechatroniker und zur Rollladen- und Sonnenschutzmechatronikerin
BJNR011500000_LMTAusbV-2000_99999999_000006,regulation,§ 4,Verordnung über die Berufsausbildung zur Fachkraft für Lebensmitteltechnik
BJNR383400017_MVTAusbV_99999999_000006,regulation,§ 3,Verordnung über die Berufsausbildung zum Verfahrenstechnologen Metall und zur Verfahrenstechnologin Metall
BJNR153500017_KlaCembAusbV-2017_99999999_000005,regulation,§ 3,Verordnung über die Berufsausbildung zum Klavier- und Cembalobauer und zur Klavier- und Cembalobauerin
BJNR059500006_FlechtwAusbV_99999999_000006,regulation,§ 3,Verordnung über die Berufsausbildung zum Flechtwerkgestalter/zur Flechtwerkgestalterin
BJNR120600012_ArbMDFAngAusbV_99999999_000008,regulation,§ 4,Verordnung über die Berufsausbildung zum Fachangestellten für Arbeitsmarktdienstleistungen und zur Fachangestellten für Arbeitsmarktdienstleistungen
BJNR045800017_VerkEHKflAusbV_99999999_000008,regulation,§ 3,Verordnung über die Berufsausbildungen zum Verkäufer und zur Verkäuferin sowie zum Kaufmann im Einzelhandel und zur Kauffrau im Einzelhandel
BJNR056400010_SegelmAusbV_99999999_000008,regulation,§ 4,Verordnung über die Berufsausbildung zum Segelmacher und zur Segelmacherin
BJNR141300008_ElektronAusbV-2008_99999999_000009,regulation,§ 5,Verordnung über die Berufsausbildung zum Elektroniker und zur Elektronikerin
BJNR067700010_BüchsenmAusbV-2010_99999999_000012,regulation,§ 5,Verordnung über die Berufsausbildung zum Büchsenmacher und zur Büchsenmacherin
BJNR157800013_KfzMechaAusbV-2013_99999999_000011,regulation,§ 5,Verordnung über die Berufsausbildung zum Kraftfahrzeugmechatroniker und zur Kraftfahrzeugmechatronikerin
BJNR064700004_MaschFüAusbV_99999999_000006,regulation,§ 3,Verordnung über die Berufsausbildung zum Maschinen- und Anlagenführer/zur Maschinen- und Anlagenführerin
BJNR123800006_DialogmServAusbV_99999999_000006,regulation,§ 3,Verordnung über die Berufsausbildung zur Servicefachkraft für Dialogmarketing
BJNR060100010_BöttchAusbV-2010_99999999_000008,regulation,§ 4,Verordnung über die Berufsausbildung zum Böttcher und zur Böttcherin
BJNR059300010_TKonfAusbV-2010_99999999_000008,regulation,§ 4,Verordnung über die Berufsausbildung zum Technischen Konfektionär/zur Technischen Konfektionärin
BJNR118700009_ModellBTechAusbV_99999999_000009,regulation,§ 5,Verordnung über die Berufsausbildung zum Technischen Modellbauer/zur Technischen Modellbauerin
BJNR154500008_LandBauMTAusbV-2008_99999999_000008,regulation,§ 4,Verordnung über die Berufsausbildung zum Land- und Baumaschinenmechatroniker und zur Land- und Baumaschinenmechatronikerin
BJNR089200019_GebReinAusbVO_99999999_000007,regulation,§ 4,Verordnung über die Berufsausbildung zum Gebäudereiniger und zur Gebäudereinigerin
BJNR062200018_MaßschuhmAusbV_99999999_000006,regulation,§ 3,Verordnung über die Berufsausbildung zum Maßschuhmacher und zur Maßschuhmacherin
BJNR025500011_LederVAusbV_99999999_000008,regulation,§ 4,Verordnung über die Berufsausbildung zur Fachkraft für Lederverarbeitung
