family,year,statute,regulation,total
3063,2016,0,0,0
3064,2016,0,0,0
3065,2016,0,0,0
3066,2016,0,0,0
3067,2016,0,0,0
3068,2016,0,0,0
3069,2016,0,0,0
3070,2016,0,0,0
3071,2016,0,0,0
3072,2016,0,0,0
3073,2016,0,0,0
3074,2016,0,0,0
3075,2016,0,0,0
3076,2016,0,0,0
3077,2016,0,0,0
3078,2016,0,0,0
3079,2016,0,0,0
3080,2016,0,0,0
3081,2016,0,0,0
3082,2016,0,0,0
3083,2016,0,0,0
3084,2016,0,0,0
3085,2016,0,0,0
3086,2016,0,0,0
3087,2016,0,0,0
3088,2016,0,0,0
3089,2016,0,0,0
3090,2016,0,0,0
3091,2016,0,0,0
3092,2016,0,0,0
3093,2016,0,0,0
3094,2016,0,0,0
3095,2016,0,0,0
3096,2016,0,0,0
3097,2016,0,0,0
3098,2016,0,0,0
3099,2016,0,0,0
3100,2016,0,0,0
3101,2016,0,0,0
3102,2016,0,0,0
3103,2016,0,0,0
3104,2016,0,0,0
3105,2016,0,0,0
3106,2016,0,0,0
3107,2016,0,0,0
3108,2016,0,0,0
3109,2016,0,0,0
3110,2016,0,0,0
3111,2016,0,0,0
3112,2016,0,0,0
3113,2016,0,0,0
3114,2016,0,0,0
3115,2016,0,0,0
3116,2016,0,0,0
3117,2016,0,0,0
3118,2016,0,0,0
3119,2016,0,0,0
3120,2016,0,0,0
3121,2016,0,0,0
3122,2016,0,0,0
3123,2016,0,0,0
3124,2016,0,0,0
3125,2016,0,0,0
3126,2016,0,0,0
3127,2016,0,0,0
3128,2016,0,0,0
3129,2016,0,0,0
3130,2016,0,0,0
3131,2016,0,0,0
3132,2016,0,0,0
3133,2016,0,0,0
3134,2016,0,0,0
3135,2016,0,0,0
3136,2016,0,0,0
3137,2016,0,0,0
3138,2016,0,0,0
3139,2016,0,0,0
3140,2016,0,0,0
3141,2016,0,0,0
3142,2016,0,0,0
3143,2016,0,0,0
3144,2016,0,0,0
3145,2016,0,0,0
3146,2016,0,0,0
3147,2016,0,0,0
3148,2016,0,0,0
3149,2016,0,0,0
3150,2016,0,0,0
3151,2016,0,0,0
3152,2016,0,0,0
3153,2016,0,0,0
3154,2016,0,0,0
3155,2016,0,0,0
3156,2016,0,0,0
3157,2016,0,0,0
3158,2016,0,0,0
3159,2016,0,0,0
3160,2016,0,0,0
3161,2016,0,0,0
3162,2016,0,0,0
3163,2016,0,0,0
3164,2016,0,0,0
3165,2016,0,0,0
3166,2016,0,0,0
3167,2016,0,0,0
3168,2016,0,0,0
3169,2016,0,0,0
3170,2016,0,0,0
3171,2016,0,0,0
3172,2016,0,0,0
3173,2016,0,0,0
3174,2016,0,0,0
3175,2016,0,0,0
3176,2016,0,0,0
3177,2016,0,0,0
3178,2016,0,0,0
3179,2016,0,0,0
3180,2016,0,0,0
3181,2016,0,0,0
3182,2016,0,0,0
3183,2016,0,0,0
3184,2016,0,0,0
3185,2016,0,0,0
3186,2016,0,0,0
3187,2016,0,0,0
3188,2016,0,0,0
3189,2016,0,0,0
3190,2016,0,0,0
3191,2016,0,0,0
3192,2016,0,0,0
3193,2016,0,0,0
3194,2016,0,0,0
3195,2016,0,0,0
3196,2016,0,0,0
3197,2016,0,0,0
3198,2016,0,0,0
3199,2016,0,0,0
3200,2016,0,0,0
3201,2016,0,0,0
3202,2016,0,0,0
3203,2016,0,0,0
3204,2016,0,0,0
3205,2016,0,0,0
3206,2016,0,0,0
3207,2016,0,0,0
3208,2016,0,0,0
3209,2016,0,0,0
3210,2016,0,0,0
3211,2016,0,0,0
3212,2016,0,0,0
3213,2016,0,0,0
3214,2016,0,0,0
3215,2016,0,0,0
3216,2016,0,0,0
3217,2016,0,0,0
3218,2016,0,0,0
3219,2016,0,0,0
3220,2016,0,0,0
3221,2016,0,0,0
3222,2016,0,0,0
3223,2016,0,0,0
3224,2016,0,0,0
3225,2016,0,0,0
3226,2016,0,0,0
3227,2016,0,0,0
3228,2016,0,0,0
3229,2016,0,0,0
3230,2016,0,0,0
3231,2016,0,0,0
3232,2016,0,0,0
3233,2016,0,0,0
3234,2016,0,0,0
3235,2016,0,0,0
3236,2016,0,0,0
3237,2016,0,0,0
3238,2016,0,0,0
3239,2016,0,0,0
3240,2016,0,0,0
3241,2016,0,0,0
3242,2016,0,0,0
3243,2016,0,0,0
3244,2016,0,0,0
3245,2016,0,0,0
3246,2016,0,0,0
3247,2016,0,0,0
3248,2016,0,0,0
3249,2016,0,0,0
3250,2016,0,0,0
3251,2016,0,0,0
3252,2016,0,0,0
3253,2016,0,0,0
3254,2016,0,0,0
3255,2016,0,0,0
3256,2016,0,0,0
3257,2016,0,0,0
3258,2016,0,0,0
3259,2016,0,0,0
3260,2016,0,0,0
3261,2016,0,0,0
3262,2016,0,0,0
3263,2016,0,0,0
3264,2016,0,0,0
3265,2016,0,0,0
3266,2016,0,0,0
3267,2015,0,0,0
3268,2015,0,0,0
3269,2015,0,0,0
3270,2015,0,0,0
3271,2015,0,0,0
3272,2015,0,0,0
3273,2015,0,0,0
3274,2015,0,0,0
3275,2015,0,0,0
3276,2015,0,0,0
3277,2015,0,0,0
3278,2015,0,0,0
3279,2015,0,0,0
3280,2015,0,0,0
3281,2015,0,0,0
3282,2015,0,0,0
3283,2015,0,0,0
3284,2015,0,0,0
3285,2015,0,0,0
3286,2015,0,0,0
3287,2015,0,0,0
3288,2015,0,0,0
3289,2015,0,0,0
3290,2015,0,0,0
3291,2015,0,0,0
3292,2015,0,0,0
3293,2015,0,0,0
3294,2015,0,0,0
3295,2015,0,0,0
3296,2015,0,0,0
3297,2015,0,0,0
3298,2015,0,0,0
3299,2015,0,0,0
3300,2015,0,0,0
3301,2015,0,0,0
3302,2015,0,0,0
3303,2015,0,0,0
3304,2015,0,0,0
3305,2015,0,0,0
3306,2015,0,0,0
3307,2015,0,0,0
3308,2015,0,0,0
3309,2015,0,0,0
3310,2015,0,0,0
3311,2015,0,0,0
3312,2015,0,0,0
3313,2015,0,0,0
3314,2015,0,0,0
3315,2015,0,0,0
3316,2015,0,0,0
3317,2015,0,0,0
3318,2015,0,0,0
3319,2015,0,0,0
3320,2015,0,0,0
3321,2015,0,0,0
3322,2015,0,0,0
3323,2015,0,0,0
3324,2015,0,0,0
3325,2015,0,0,0
3326,2015,0,0,0
3327,2015,0,0,0
3328,2015,0,0,0
3329,2015,0,0,0
3330,2015,0,0,0
3331,2015,0,0,0
3332,2015,0,0,0
3333,2015,0,0,0
3334,2015,0,0,0
3335,2015,0,0,0
3336,2015,0,0,0
3337,2015,0,0,0
3338,2015,0,0,0
3339,2015,0,0,0
3340,2015,0,0,0
3341,2015,0,0,0
3342,2015,0,0,0
3343,2015,0,0,0
3344,2015,0,0,0
3345,2015,0,0,0
3346,2015,0,0,0
3347,2015,0,0,0
3348,2015,0,0,0
3349,2015,0,0,0
3350,2015,0,0,0
3351,2015,0,0,0
3352,2015,0,0,0
3353,2015,0,0,0
3354,2015,0,0,0
3355,2015,0,0,0
3356,2015,0,0,0
3357,2015,0,0,0
3358,2015,0,0,0
3359,2015,0,0,0
3360,2015,0,0,0
3361,2015,0,0,0
3362,2015,0,0,0
3363,2015,0,0,0
3364,2015,0,0,0
3365,2015,0,0,0
3366,2015,0,0,0
3367,2015,0,0,0
3368,2015,0,0,0
3369,2015,0,0,0
3370,2015,0,0,0
3371,2015,0,0,0
3372,2015,0,0,0
3373,2015,0,0,0
3374,2015,0,0,0
3375,2015,0,0,0
3376,2015,0,0,0
3377,2015,0,0,0
3378,2015,0,0,0
3379,2015,0,0,0
3380,2015,0,0,0
3381,2015,0,0,0
3382,2015,0,0,0
3383,2015,0,0,0
3384,2015,0,0,0
3385,2015,0,0,0
3386,2015,0,0,0
3387,2015,0,0,0
3388,2015,0,0,0
3389,2015,0,0,0
3390,2015,0,0,0
3391,2015,0,0,0
3392,2015,0,0,0
3393,2015,0,0,0
3394,2015,0,0,0
3395,2015,0,0,0
3396,2015,0,0,0
3397,2015,0,0,0
3398,2015,0,0,0
3399,2015,0,0,0
3400,2015,0,0,0
3401,2015,0,0,0
3402,2015,0,0,0
3403,2015,0,0,0
3404,2015,0,0,0
3405,2015,0,0,0
3406,2015,0,0,0
3407,2015,0,0,0
3408,2015,0,0,0
3409,2015,0,0,0
3410,2015,0,0,0
3411,2015,0,0,0
3412,2015,0,0,0
3413,2015,0,0,0
3414,2015,0,0,0
3415,2015,0,0,0
3416,2015,0,0,0
3417,2015,0,0,0
3418,2015,0,0,0
3419,2015,0,0,0
3420,2015,0,0,0
3421,2015,0,0,0
3422,2015,0,0,0
3423,2015,0,0,0
3424,2015,0,0,0
3425,2015,0,0,0
3426,2015,0,0,0
3427,2015,0,0,0
3428,2015,0,0,0
3429,2015,0,0,0
3430,2015,0,0,0
3431,2015,0,0,0
3432,2015,0,0,0
3433,2015,0,0,0
3434,2015,0,0,0
3435,2015,0,0,0
3436,2015,0,0,0
3437,2015,0,0,0
3438,2015,0,0,0
3439,2015,0,0,0
3440,2015,0,0,0
3441,2015,0,0,0
3442,2015,0,0,0
3443,2015,0,0,0
3444,2015,0,0,0
3445,2015,0,0,0
3446,2015,0,0,0
3447,2015,0,0,0
3448,2015,0,0,0
3449,2015,0,0,0
3450,2015,0,0,0
3451,2015,0,0,0
3452,2015,0,0,0
3453,2015,0,0,0
3454,2015,0,0,0
3455,2015,0,0,0
3456,2015,0,0,0
3457,2015,0,0,0
3458,2015,0,0,0
3459,2015,0,0,0
3460,2015,0,0,0
3461,2015,0,0,0
3462,2015,0,0,0
3463,2015,0,0,0
3464,2015,0,0,0
3465,2015,0,0,0
3466,2015,0,0,0
3467,2015,0,0,0
3468,2015,0,0,0
3469,2015,0,0,0
3470,2015,0,0,0
3471,2015,0,0,0
3472,2015,0,0,0
3473,2015,0,0,0
3474,2015,0,0,0
3475,2015,0,0,0
3476,2015,0,0,0
3477,2015,0,0,0
3478,2015,0,0,0
3479,2015,0,0,0
3480,2015,0,0,0
3481,2015,0,0,0
3482,2015,0,0,0
3483,2015,0,0,0
3484,2015,0,0,0
3485,2015,0,0,0
3486,2015,0,0,0
3487,2015,0,0,0
3488,2015,0,0,0
3489,2015,0,0,0
3490,2015,0,0,0
3491,2015,0,0,0
3492,2015,0,0,0
3493,2015,0,0,0
3494,2015,0,0,0
3495,2015,0,0,0
3496,2015,0,0,0
3497,2015,0,0,0
3498,2015,0,0,0
3499,2015,0,0,0
3500,2015,0,0,0
3501,2015,0,0,0
3502,2015,0,0,0
3503,2015,0,0,0
3504,2015,0,0,0
3505,2015,0,0,0
3506,2015,0,0,0
3507,2015,0,0,0
3508,2015,0,0,0
3509,2015,0,0,0
3510,2015,0,0,0
3511,2015,0,0,0
3512,2015,0,0,0
3513,2015,0,0,0
3514,2015,0,0,0
3515,2015,0,0,0
3516,2015,0,0,0
3517,2015,0,0,0
3518,2015,0,0,0
3519,2015,0,0,0
3520,2015,0,0,0
3521,2015,0,0,0
3522,2015,0,0,0
3523,2015,0,0,0
3524,2015,0,0,0
3525,2015,0,0,0
3526,2015,0,0,0
3527,2015,0,0,0
3528,2015,0,0,0
3529,2015,0,0,0
3530,2015,0,0,0
3531,2015,0,0,0
3532,2015,0,0,0
3533,2015,0,0,0
3534,2015,0,0,0
3535,2015,0,0,0
3536,2015,0,0,0
3537,2015,0,0,0
3538,2015,0,0,0
3539,2015,0,0,0
3540,2015,0,0,0
3541,2015,0,0,0
3542,2015,0,0,0
3543,2015,0,0,0
3544,2015,0,0,0
3545,2015,0,0,0
3546,2015,0,0,0
3547,2015,0,0,0
3548,2015,0,0,0
3549,2015,0,0,0
3550,2015,0,0,0
3551,2015,0,0,0
3552,2015,0,0,0
3553,2015,0,0,0
3554,2015,0,0,0
3555,2015,0,0,0
3556,2015,0,0,0
3557,2015,0,0,0
3558,2015,0,0,0
3559,2015,0,0,0
3560,2015,0,0,0
3561,2015,0,0,0
3562,2015,0,0,0
3563,2015,0,0,0
3564,2015,0,0,0
3565,2015,0,0,0
3566,2015,0,0,0
3567,2015,0,0,0
3568,2015,0,0,0
3569,2014,0,0,0
3570,2014,0,0,0
3571,2014,0,0,0
3572,2014,0,0,0
3573,2014,0,0,0
3574,2014,0,0,0
3575,2014,0,0,0
3576,2014,0,0,0
3577,2014,0,0,0
3578,2014,0,0,0
3579,2014,0,0,0
3580,2014,0,0,0
3581,2014,0,0,0
3582,2014,0,0,0
3583,2014,0,0,0
3584,2014,0,0,0
3585,2014,0,0,0
3586,2014,0,0,0
3587,2014,0,0,0
3588,2014,0,0,0
3589,2014,0,0,0
3590,2014,0,0,0
3591,2014,0,0,0
3592,2014,0,0,0
3593,2014,0,0,0
3594,2014,0,0,0
3595,2014,0,0,0
3596,2014,0,0,0
3597,2014,0,0,0
3598,2014,0,0,0
3599,2014,0,0,0
3600,2014,0,0,0
3601,2014,0,0,0
3602,2014,0,0,0
3603,2014,0,0,0
3604,2014,0,0,0
3605,2014,0,0,0
3606,2014,0,0,0
3607,2014,0,0,0
3608,2014,0,0,0
3609,2014,0,0,0
3610,2014,0,0,0
3611,2014,0,0,0
3612,2014,0,0,0
3613,2014,0,0,0
3614,2014,0,0,0
3615,2014,0,0,0
3616,2014,0,0,0
3617,2014,0,0,0
3618,2014,0,0,0
3619,2014,0,0,0
3620,2014,0,0,0
3621,2014,0,0,0
3622,2014,0,0,0
3623,2014,0,0,0
3624,2014,0,0,0
3625,2014,0,0,0
3626,2014,0,0,0
3627,2014,0,0,0
3628,2014,0,0,0
3629,2014,0,0,0
3630,2014,0,0,0
3631,2014,0,0,0
3632,2014,0,0,0
3633,2014,0,0,0
3634,2014,0,0,0
3635,2014,0,0,0
3636,2014,0,0,0
3637,2014,0,0,0
3638,2014,0,0,0
3639,2014,0,0,0
3640,2014,0,0,0
3641,2014,0,0,0
3642,2014,0,0,0
3643,2014,0,0,0
3644,2014,0,0,0
3645,2014,0,0,0
3646,2014,0,0,0
3647,2014,0,0,0
3648,2014,0,0,0
3649,2014,0,0,0
3650,2014,0,0,0
3651,2014,0,0,0
3652,2014,0,0,0
3653,2014,0,0,0
3654,2014,0,0,0
3655,2014,0,0,0
3656,2014,0,0,0
3657,2014,0,0,0
3658,2014,0,0,0
3659,2014,0,0,0
3660,2014,0,0,0
3661,2014,0,0,0
3662,2014,0,0,0
3663,2014,0,0,0
3664,2014,0,0,0
3665,2014,0,0,0
3666,2014,0,0,0
3667,2014,0,0,0
3668,2014,0,0,0
3669,2014,0,0,0
3670,2014,0,0,0
3671,2014,0,0,0
3672,2014,0,0,0
3673,2014,0,0,0
3674,2014,0,0,0
3675,2014,0,0,0
3676,2014,0,0,0
3677,2014,0,0,0
3678,2014,0,0,0
3679,2014,0,0,0
3680,2014,0,0,0
3681,2014,0,0,0
3682,2014,0,0,0
3683,2014,0,0,0
3684,2014,0,0,0
3685,2014,0,0,0
3686,2014,0,0,0
3687,2014,0,0,0
3688,2014,0,0,0
3689,2014,0,0,0
3690,2014,0,0,0
3691,2014,0,0,0
3692,2014,0,0,0
3693,2014,0,0,0
3694,2014,0,0,0
3695,2014,0,0,0
3696,2014,0,0,0
3697,2014,0,0,0
3698,2014,0,0,0
3699,2014,0,0,0
3700,2014,0,0,0
3701,2014,0,0,0
3702,2014,0,0,0
3703,2014,0,0,0
3704,2014,0,0,0
3705,2014,0,0,0
3706,2014,0,0,0
3707,2014,0,0,0
3708,2014,0,0,0
3709,2014,0,0,0
3710,2014,0,0,0
3711,2014,0,0,0
3712,2014,0,0,0
3713,2014,0,0,0
3714,2014,0,0,0
3715,2014,0,0,0
3716,2014,0,0,0
3717,2014,0,0,0
3718,2014,0,0,0
3719,2014,0,0,0
3720,2014,0,0,0
3721,2014,0,0,0
3722,2014,0,0,0
3723,2014,0,0,0
3724,2014,0,0,0
3725,2014,0,0,0
3726,2014,0,0,0
3727,2014,0,0,0
3728,2014,0,0,0
3729,2014,0,0,0
3730,2014,0,0,0
3731,2014,0,0,0
3732,2014,0,0,0
3733,2014,0,0,0
3734,2014,0,0,0
3735,2014,0,0,0
3736,2014,0,0,0
3737,2014,0,0,0
3738,2014,0,0,0
3739,2014,0,0,0
3740,2014,0,0,0
3741,2014,0,0,0
3742,2014,0,0,0
3743,2014,0,0,0
3744,2014,0,0,0
3745,2014,0,0,0
3746,2014,0,0,0
3747,2014,0,0,0
3748,2014,0,0,0
3749,2014,0,0,0
3750,2014,0,0,0
3751,2014,0,0,0
3752,2014,0,0,0
3753,2014,0,0,0
3754,2014,0,0,0
3755,2014,0,0,0
3756,2014,0,0,0
3757,2014,0,0,0
3758,2014,0,0,0
3759,2014,0,0,0
3760,2014,0,0,0
3761,2014,0,0,0
3762,2014,0,0,0
3763,2014,0,0,0
3764,2014,0,0,0
3765,2014,0,0,0
3766,2014,0,0,0
3767,2014,0,0,0
3768,2014,0,0,0
3769,2014,0,0,0
3770,2014,0,0,0
3771,2014,0,0,0
3772,2014,0,0,0
3773,2014,0,0,0
3774,2014,0,0,0
3775,2014,0,0,0
3776,2014,0,0,0
3777,2014,0,0,0
3778,2014,0,0,0
3779,2014,0,0,0
3780,2014,0,0,0
3781,2014,0,0,0
3782,2014,0,0,0
3783,2014,0,0,0
3784,2014,0,0,0
3785,2014,0,0,0
3786,2014,0,0,0
3787,2014,0,0,0
3788,2014,0,0,0
3789,2014,0,0,0
3790,2014,0,0,0
3791,2014,0,0,0
3792,2014,0,0,0
3793,2014,0,0,0
3794,2014,0,0,0
3795,2014,0,0,0
3796,2014,0,0,0
3797,2014,0,0,0
3798,2014,0,0,0
3799,2014,0,0,0
3800,2014,0,0,0
3801,2014,0,0,0
3802,2014,0,0,0
3803,2014,0,0,0
3804,2014,0,0,0
3805,2014,0,0,0
3806,2014,0,0,0
3807,2014,0,0,0
3808,2014,0,0,0
3809,2014,0,0,0
3810,2014,0,0,0
3811,2014,0,0,0
3812,2014,0,0,0
3813,2014,0,0,0
3814,2014,0,0,0
3815,2014,0,0,0
3816,2014,0,0,0
3817,2014,0,0,0
3818,2014,0,0,0
3819,2014,0,0,0
3820,2014,0,0,0
3821,2014,0,0,0
3822,2014,0,0,0
3823,2014,0,0,0
3824,2014,0,0,0
3825,2014,0,0,0
3826,2014,0,0,0
3827,2014,0,0,0
3828,2014,0,0,0
3829,2014,0,0,0
3830,2014,0,0,0
3831,2014,0,0,0
3832,2014,0,0,0
3833,2014,0,0,0
3834,2014,0,0,0
3835,2014,0,0,0
3836,2014,0,0,0
3837,2014,0,0,0
3838,2014,0,0,0
3839,2014,0,0,0
3840,2014,0,0,0
3841,2014,0,0,0
3842,2014,0,0,0
3843,2014,0,0,0
3844,2014,0,0,0
3845,2014,0,0,0
3846,2014,0,0,0
3847,2014,0,0,0
3848,2014,0,0,0
3849,2014,0,0,0
3850,2014,0,0,0
3851,2014,0,0,0
3852,2014,0,0,0
3853,2014,0,0,0
3854,2014,0,0,0
3855,2014,0,0,0
3856,2014,0,0,0
3857,2014,0,0,0
3858,2014,0,0,0
3859,2014,0,0,0
3860,2014,0,0,0
3861,2014,0,0,0
3862,2014,0,0,0
3863,2014,0,0,0
3864,2014,0,0,0
3865,2014,0,0,0
3866,2014,0,0,0
3867,2014,0,0,0
3868,2014,0,0,0
3869,2013,0,0,0
3870,2013,0,0,0
3871,2013,0,0,0
3872,2013,0,0,0
3873,2013,0,0,0
3874,2013,0,0,0
3875,2013,0,0,0
3876,2013,0,0,0
3877,2013,0,0,0
3878,2013,0,0,0
3879,2013,0,0,0
3880,2013,0,0,0
3881,2013,0,0,0
3882,2013,0,0,0
3883,2013,0,0,0
3884,2013,0,0,0
3885,2013,0,0,0
3886,2013,0,0,0
3887,2013,0,0,0
3888,2013,0,0,0
3889,2013,0,0,0
3890,2013,0,0,0
3891,2013,0,0,0
3892,2013,0,0,0
3893,2013,0,0,0
3894,2013,0,0,0
3895,2013,0,0,0
3896,2013,0,0,0
3897,2013,0,0,0
3898,2013,0,0,0
3899,2013,0,0,0
3900,2013,0,0,0
3901,2013,0,0,0
3902,2013,0,0,0
3903,2013,0,0,0
3904,2013,0,0,0
3905,2013,0,0,0
3906,2013,0,0,0
3907,2013,0,0,0
3908,2013,0,0,0
3909,2013,0,0,0
3910,2013,0,0,0
3911,2013,0,0,0
3912,2013,0,0,0
3913,2013,0,0,0
3914,2013,0,0,0
3915,2013,0,0,0
3916,2013,0,0,0
3917,2013,0,0,0
3918,2013,0,0,0
3919,2013,0,0,0
3920,2013,0,0,0
3921,2013,0,0,0
3922,2013,0,0,0
3923,2013,0,0,0
3924,2013,0,0,0
3925,2013,0,0,0
3926,2013,0,0,0
3927,2013,0,0,0
3928,2013,0,0,0
3929,2013,0,0,0
3930,2013,0,0,0
3931,2013,0,0,0
3932,2013,0,0,0
3933,2013,0,0,0
3934,2013,0,0,0
3935,2013,0,0,0
3936,2013,0,0,0
3937,2013,0,0,0
3938,2013,0,0,0
3939,2013,0,0,0
3940,2013,0,0,0
3941,2013,0,0,0
3942,2013,0,0,0
3943,2013,0,0,0
3944,2013,0,0,0
3945,2013,0,0,0
3946,2013,0,0,0
3947,2013,0,0,0
3948,2013,0,0,0
3949,2013,0,0,0
3950,2013,0,0,0
3951,2013,0,0,0
3952,2013,0,0,0
3953,2013,0,0,0
3954,2013,0,0,0
3955,2013,0,0,0
3956,2013,0,0,0
3957,2013,0,0,0
3958,2013,0,0,0
3959,2013,0,0,0
3960,2013,0,0,0
3961,2013,0,0,0
3962,2013,0,0,0
3963,2013,0,0,0
3964,2013,0,0,0
3965,2013,0,0,0
3966,2013,0,0,0
3967,2013,0,0,0
3968,2013,0,0,0
3969,2013,0,0,0
3970,2013,0,0,0
3971,2013,0,0,0
3972,2013,0,0,0
3973,2013,0,0,0
3974,2013,0,0,0
3975,2013,0,0,0
3976,2013,0,0,0
3977,2013,0,0,0
3978,2013,0,0,0
3979,2013,0,0,0
3980,2013,0,0,0
3981,2013,0,0,0
3982,2013,0,0,0
3983,2013,0,0,0
3984,2013,0,0,0
3985,2013,0,0,0
3986,2013,0,0,0
3987,2013,0,0,0
3988,2013,0,0,0
3989,2013,0,0,0
3990,2013,0,0,0
3991,2013,0,0,0
3992,2013,0,0,0
3993,2013,0,0,0
3994,2013,0,0,0
3995,2013,0,0,0
3996,2013,0,0,0
3997,2013,0,0,0
3998,2013,0,0,0
3999,2013,0,0,0
4000,2013,0,0,0
4001,2013,0,0,0
4002,2013,0,0,0
4003,2013,0,0,0
4004,2013,0,0,0
4005,2013,0,0,0
4006,2013,0,0,0
4007,2013,0,0,0
4008,2013,0,0,0
4009,2013,0,0,0
4010,2013,0,0,0
4011,2013,0,0,0
4012,2013,0,0,0
4013,2013,0,0,0
4014,2013,0,0,0
4015,2013,0,0,0
4016,2013,0,0,0
4017,2013,0,0,0
4018,2013,0,0,0
4019,2013,0,0,0
4020,2013,0,0,0
4021,2013,0,0,0
4022,2013,0,0,0
4023,2013,0,0,0
4024,2013,0,0,0
4025,2013,0,0,0
4026,2013,0,0,0
4027,2013,0,0,0
4028,2013,0,0,0
4029,2013,0,0,0
4030,2013,0,0,0
4031,2013,0,0,0
4032,2013,0,0,0
4033,2013,0,0,0
4034,2013,0,0,0
4035,2013,0,0,0
4036,2013,0,0,0
4037,2013,0,0,0
4038,2013,0,0,0
4039,2013,0,0,0
4040,2013,0,0,0
4041,2013,0,0,0
4042,2013,0,0,0
4043,2013,0,0,0
4044,2013,0,0,0
4045,2013,0,0,0
4046,2013,0,0,0
4047,2013,0,0,0
4048,2013,0,0,0
4049,2013,0,0,0
4050,2013,0,0,0
4051,2013,0,0,0
4052,2013,0,0,0
4053,2013,0,0,0
4054,2013,0,0,0
4055,2013,0,0,0
4056,2013,0,0,0
4057,2013,0,0,0
4058,2013,0,0,0
4059,2013,0,0,0
4060,2013,0,0,0
4061,2013,0,0,0
4062,2013,0,0,0
4063,2013,0,0,0
4064,2013,0,0,0
4065,2013,0,0,0
4066,2013,0,0,0
4067,2013,0,0,0
4068,2013,0,0,0
4069,2013,0,0,0
4070,2013,0,0,0
4071,2013,0,0,0
4072,2013,0,0,0
4073,2013,0,0,0
4074,2013,0,0,0
4075,2013,0,0,0
4076,2013,0,0,0
4077,2013,0,0,0
4078,2013,0,0,0
4079,2013,0,0,0
4080,2013,0,0,0
4081,2013,0,0,0
4082,2013,0,0,0
4083,2013,0,0,0
4084,2013,0,0,0
4085,2013,0,0,0
4086,2013,0,0,0
4087,2013,0,0,0
4088,2013,0,0,0
4089,2013,0,0,0
4090,2013,0,0,0
4091,2013,0,0,0
4092,2013,0,0,0
4093,2013,0,0,0
4094,2013,0,0,0
4095,2013,0,0,0
4096,2013,0,0,0
4097,2013,0,0,0
4098,2013,0,0,0
4099,2013,0,0,0
4100,2013,0,0,0
4101,2013,0,0,0
4102,2013,0,0,0
4103,2013,0,0,0
4104,2013,0,0,0
4105,2013,0,0,0
4106,2013,0,0,0
4107,2013,0,0,0
4108,2013,0,0,0
4109,2013,0,0,0
4110,2013,0,0,0
4111,2013,0,0,0
4112,2013,0,0,0
4113,2013,0,0,0
4114,2013,0,0,0
4115,2013,0,0,0
4116,2013,0,0,0
4117,2013,0,0,0
4118,2013,0,0,0
4119,2013,0,0,0
4120,2013,0,0,0
4121,2013,0,0,0
4122,2013,0,0,0
4123,2013,0,0,0
4124,2013,0,0,0
4125,2013,0,0,0
4126,2013,0,0,0
4127,2013,0,0,0
4128,2013,0,0,0
4129,2013,0,0,0
4130,2013,0,0,0
4131,2013,0,0,0
4132,2013,0,0,0
4133,2013,0,0,0
4134,2013,0,0,0
4135,2013,0,0,0
4136,2013,0,0,0
4137,2013,0,0,0
4138,2013,0,0,0
4139,2013,0,0,0
4140,2012,0,0,0
4141,2012,0,0,0
4142,2012,0,0,0
4143,2012,0,0,0
4144,2012,0,0,0
4145,2012,0,0,0
4146,2012,0,0,0
4147,2012,0,0,0
4148,2012,0,0,0
4149,2012,0,0,0
4150,2012,0,0,0
4151,2012,0,0,0
4152,2012,0,0,0
4153,2012,0,0,0
4154,2012,0,0,0
4155,2012,0,0,0
4156,2012,0,0,0
4157,2012,0,0,0
4158,2012,0,0,0
4159,2012,0,0,0
4160,2012,0,0,0
4161,2012,0,0,0
4162,2012,0,0,0
4163,2012,0,0,0
4164,2012,0,0,0
4165,2012,0,0,0
4166,2012,0,0,0
4167,2012,0,0,0
4168,2012,0,0,0
4169,2012,0,0,0
4170,2012,0,0,0
4171,2012,0,0,0
4172,2012,0,0,0
4173,2012,0,0,0
4174,2012,0,0,0
4175,2012,0,0,0
4176,2012,0,0,0
4177,2012,0,0,0
4178,2012,0,0,0
4179,2012,0,0,0
4180,2012,0,0,0
4181,2012,0,0,0
4182,2012,0,0,0
4183,2012,0,0,0
4184,2012,0,0,0
4185,2012,0,0,0
4186,2012,0,0,0
4187,2012,0,0,0
4188,2012,0,0,0
4189,2012,0,0,0
4190,2012,0,0,0
4191,2012,0,0,0
4192,2012,0,0,0
4193,2012,0,0,0
4194,2012,0,0,0
4195,2012,0,0,0
4196,2012,0,0,0
4197,2012,0,0,0
4198,2012,0,0,0
4199,2012,0,0,0
4200,2012,0,0,0
4201,2012,0,0,0
4202,2012,0,0,0
4203,2012,0,0,0
4204,2012,0,0,0
4205,2012,0,0,0
4206,2012,0,0,0
4207,2012,0,0,0
4208,2012,0,0,0
4209,2012,0,0,0
4210,2012,0,0,0
4211,2012,0,0,0
4212,2012,0,0,0
4213,2012,0,0,0
4214,2012,0,0,0
4215,2012,0,0,0
4216,2012,0,0,0
4217,2012,0,0,0
4218,2012,0,0,0
4219,2012,0,0,0
4220,2012,0,0,0
4221,2012,0,0,0
4222,2012,0,0,0
4223,2012,0,0,0
4224,2012,0,0,0
4225,2012,0,0,0
4226,2012,0,0,0
4227,2012,0,0,0
