family,year,statute,regulation,total
2405,2012,99,0,99
2405,2013,99,0,99
2405,2014,99,0,99
2405,2015,99,0,99
2405,2016,99,0,99
2405,2017,99,0,99
2405,2018,99,0,99
2405,2019,99,0,99
2406,1998,99,0,99
2406,1999,99,0,99
2406,2000,99,0,99
2406,2001,99,0,99
2406,2002,99,0,99
2406,2003,99,0,99
2406,2004,99,0,99
2406,2005,99,0,99
2406,2006,99,0,99
2406,2007,99,0,99
2406,2008,99,0,99
2406,2009,99,0,99
2406,2010,99,0,99
2406,2011,99,0,99
2406,2012,99,0,99
2406,2013,99,0,99
2406,2014,99,0,99
2406,2015,99,0,99
2406,2016,99,0,99
2406,2017,99,0,99
2406,2018,99,0,99
2406,2019,99,0,99
2407,2011,98,0,98
2407,2012,98,0,98
2407,2013,98,0,98
2407,2014,98,0,98
2407,2015,98,0,98
2407,2016,98,0,98
2407,2017,98,0,98
2407,2018,98,0,98
2407,2019,98,0,98
2408,1998,98,0,98
2408,1999,98,0,98
2408,2000,98,0,98
2408,2001,98,0,98
2408,2002,98,0,98
2408,2003,98,0,98
2408,2004,98,0,98
2408,2005,98,0,98
2408,2006,98,0,98
2408,2007,98,0,98
2408,2008,98,0,98
2408,2009,98,0,98
2408,2010,98,0,98
2408,2011,98,0,98
2408,2012,98,0,98
2408,2013,98,0,98
2408,2014,98,0,98
2408,2015,98,0,98
2408,2016,98,0,98
2408,2017,98,0,98
2408,2018,98,0,98
2408,2019,98,0,98
2409,2004,98,0,98
2409,2005,98,0,98
2409,2006,98,0,98
2409,2007,98,0,98
2409,2008,98,0,98
2409,2009,98,0,98
2410,1998,98,0,98
2410,1999,98,0,98
2410,2000,98,0,98
2410,2001,98,0,98
2410,2002,98,0,98
2410,2003,98,0,98
2410,2004,98,0,98
2410,2005,98,0,98
2410,2006,98,0,98
2410,2007,98,0,98
2410,2008,98,0,98
2411,2005,0,97,97
2411,2006,0,97,97
2411,2007,0,97,97
2411,2008,0,97,97
2411,2009,0,97,97
2411,2010,0,97,97
2411,2011,0,97,97
2411,2012,0,97,97
2411,2013,0,97,97
2411,2014,0,97,97
2411,2015,0,97,97
2411,2016,0,97,97
2411,2017,0,97,97
2411,2018,0,97,97
2411,2019,0,97,97
2412,2000,0,97,97
2412,2001,0,97,97
2412,2002,0,97,97
2412,2003,0,97,97
2412,2004,0,97,97
2412,2005,0,97,97
2412,2006,0,97,97
2412,2007,0,97,97
2412,2008,0,97,97
2412,2009,0,97,97
2412,2010,0,97,97
2412,2011,0,97,97
2412,2012,0,97,97
2412,2013,0,97,97
2412,2014,0,97,97
2412,2015,0,97,97
2412,2016,0,97,97
2412,2017,0,97,97
2412,2018,0,97,97
2412,2019,0,97,97
2413,1998,97,0,97
2413,1999,97,0,97
2413,2000,97,0,97
2413,2001,97,0,97
2413,2002,97,0,97
2413,2003,97,0,97
2413,2004,97,0,97
2413,2005,97,0,97
2413,2006,97,0,97
2413,2007,97,0,97
2413,2008,97,0,97
2413,2009,97,0,97
2413,2010,97,0,97
2413,2011,97,0,97
2413,2012,97,0,97
2413,2013,97,0,97
2413,2014,97,0,97
2413,2015,97,0,97
2413,2016,97,0,97
2413,2017,97,0,97
2413,2018,97,0,97
2413,2019,97,0,97
2414,1998,97,0,97
2414,1999,97,0,97
2414,2000,97,0,97
2414,2001,97,0,97
2414,2002,97,0,97
2414,2003,97,0,97
2414,2004,97,0,97
2414,2005,97,0,97
2414,2006,97,0,97
2414,2007,97,0,97
2414,2008,97,0,97
2414,2009,97,0,97
2414,2010,97,0,97
2414,2011,97,0,97
2414,2012,97,0,97
2415,1998,96,0,96
2415,1999,96,0,96
2415,2000,96,0,96
2415,2001,96,0,96
2415,2002,96,0,96
2415,2003,96,0,96
2415,2004,96,0,96
2415,2005,96,0,96
2415,2006,96,0,96
2415,2007,96,0,96
2415,2008,96,0,96
2415,2009,96,0,96
2415,2010,96,0,96
2415,2011,96,0,96
2415,2012,96,0,96
2415,2013,96,0,96
2415,2014,96,0,96
2415,2015,96,0,96
2415,2016,96,0,96
2415,2017,96,0,96
2415,2018,96,0,96
2415,2019,96,0,96
2416,2004,96,0,96
2416,2005,96,0,96
2416,2006,96,0,96
2416,2007,96,0,96
2416,2008,96,0,96
2416,2009,96,0,96
2416,2010,96,0,96
2416,2011,96,0,96
2416,2012,96,0,96
2416,2013,96,0,96
2416,2014,96,0,96
2416,2015,96,0,96
2416,2016,96,0,96
2416,2017,96,0,96
2416,2018,96,0,96
2416,2019,96,0,96
2417,1998,96,0,96
2417,1999,96,0,96
2417,2000,96,0,96
2417,2001,96,0,96
2417,2002,96,0,96
2417,2003,96,0,96
2417,2004,96,0,96
2417,2005,96,0,96
2417,2006,96,0,96
2417,2007,96,0,96
2417,2008,96,0,96
2417,2009,96,0,96
2417,2010,96,0,96
2417,2011,96,0,96
2417,2012,96,0,96
2417,2013,96,0,96
2417,2014,96,0,96
2417,2015,96,0,96
2417,2016,96,0,96
2417,2017,96,0,96
2417,2018,96,0,96
2417,2019,96,0,96
2418,1998,96,0,96
2418,1999,96,0,96
2418,2000,96,0,96
2418,2001,96,0,96
2418,2002,96,0,96
2418,2003,96,0,96
2418,2004,96,0,96
2418,2005,96,0,96
2418,2006,96,0,96
2418,2007,96,0,96
2418,2008,96,0,96
2419,1998,96,0,96
2419,1999,96,0,96
2419,2000,96,0,96
2419,2001,96,0,96
2419,2002,96,0,96
2419,2003,96,0,96
2419,2004,96,0,96
2419,2005,96,0,96
2420,1998,96,0,96
2420,1999,96,0,96
2420,2000,96,0,96
2420,2001,96,0,96
2420,2002,96,0,96
2420,2003,96,0,96
2420,2004,96,0,96
2420,2005,96,0,96
2421,1998,95,0,95
2421,1999,95,0,95
2421,2000,95,0,95
2421,2001,95,0,95
2421,2002,95,0,95
2421,2003,95,0,95
2421,2004,95,0,95
2421,2005,95,0,95
2421,2006,95,0,95
2421,2007,95,0,95
2421,2008,95,0,95
2421,2009,95,0,95
2422,2006,95,0,95
2422,2007,95,0,95
2422,2008,95,0,95
2422,2009,95,0,95
2423,2002,95,0,95
2423,2003,95,0,95
2423,2004,95,0,95
2423,2005,95,0,95
2423,2006,95,0,95
2423,2007,55,0,55
2424,1998,0,95,95
2424,1999,0,95,95
2424,2000,0,95,95
2424,2001,0,95,95
2424,2002,0,95,95
2424,2003,0,95,95
2424,2004,0,95,95
2424,2005,0,95,95
2425,2001,95,0,95
2425,2002,95,0,95
2425,2003,95,0,95
2425,2004,95,0,95
2425,2005,95,0,95
2426,2018,0,94,94
2426,2019,0,94,94
2427,2000,94,0,94
2427,2001,94,0,94
2427,2002,94,0,94
2427,2003,94,0,94
2427,2004,94,0,94
2427,2005,94,0,94
2427,2006,94,0,94
2427,2007,94,0,94
2427,2008,94,0,94
2428,2002,0,94,94
2428,2003,0,94,94
2428,2004,0,94,94
2429,1998,93,0,93
2429,1999,93,0,93
2429,2000,93,0,93
2429,2001,93,0,93
2429,2002,93,0,93
2429,2003,93,0,93
2429,2004,93,0,93
2429,2005,93,0,93
2429,2006,93,0,93
2429,2007,93,0,93
2429,2008,93,0,93
2429,2009,93,0,93
2429,2010,93,0,93
2429,2011,93,0,93
2429,2012,93,0,93
2429,2013,93,0,93
2429,2014,93,0,93
2429,2015,93,0,93
2429,2016,93,0,93
2429,2017,93,0,93
2429,2018,93,0,93
2429,2019,93,0,93
2430,1998,93,0,93
2430,1999,93,0,93
2430,2000,93,0,93
2430,2001,93,0,93
2430,2002,93,0,93
2430,2003,93,0,93
2430,2004,93,0,93
2430,2005,93,0,93
2430,2006,93,0,93
2430,2007,93,0,93
2430,2008,93,0,93
2430,2009,93,0,93
2430,2010,93,0,93
2430,2011,93,0,93
2430,2012,93,0,93
2430,2013,93,0,93
2430,2014,93,0,93
2430,2015,93,0,93
2430,2016,93,0,93
2430,2017,93,0,93
2430,2018,93,0,93
2430,2019,93,0,93
2431,2015,93,0,93
2431,2016,93,0,93
2431,2017,93,0,93
2431,2018,93,0,93
2431,2019,93,0,93
2432,1998,93,0,93
2432,1999,93,0,93
2432,2000,93,0,93
2432,2001,93,0,93
2432,2002,93,0,93
2432,2003,93,0,93
2432,2004,93,0,93
2432,2005,93,0,93
2432,2006,93,0,93
2432,2007,93,0,93
2432,2008,93,0,93
2432,2009,93,0,93
2432,2010,93,0,93
2433,2008,93,0,93
2434,1998,0,93,93
2434,1999,0,93,93
2434,2000,0,93,93
2434,2001,0,93,93
2434,2002,0,93,93
2434,2003,0,93,93
2434,2004,0,93,93
2434,2005,0,93,93
2434,2006,0,93,93
2435,1998,0,93,93
2435,1999,0,93,93
2435,2000,0,93,93
2435,2001,0,93,93
2435,2002,0,93,93
2435,2003,0,93,93
2435,2004,0,93,93
2435,2005,0,93,93
2435,2006,0,93,93
2436,2005,0,93,93
2437,2005,0,93,93
2438,1998,0,93,93
2438,1999,0,93,93
2438,2000,0,93,93
2438,2001,0,93,93
2438,2002,0,93,93
2438,2003,0,93,93
2438,2004,0,93,93
2438,2005,0,93,93
2439,1998,0,93,93
2439,1999,0,93,93
2439,2000,0,93,93
2439,2001,0,93,93
2439,2002,0,93,93
2439,2003,0,93,93
2439,2004,0,93,93
2439,2005,0,93,93
2440,2017,0,92,92
2440,2018,0,92,92
2440,2019,0,92,92
2441,2010,92,0,92
2441,2011,92,0,92
2441,2012,92,0,92
2441,2013,92,0,92
2441,2014,92,0,92
2441,2015,92,0,92
2441,2016,92,0,92
2441,2017,92,0,92
2441,2018,92,0,92
2441,2019,92,0,92
2442,2015,92,0,92
2442,2016,92,0,92
2442,2017,92,0,92
2443,1998,0,92,92
2443,1999,0,92,92
2443,2000,0,92,92
2443,2001,0,92,92
2443,2002,0,92,92
2443,2003,0,92,92
2443,2004,0,92,92
2443,2005,0,92,92
2444,1998,92,0,92
2444,1999,92,0,92
2444,2000,92,0,92
2444,2001,92,0,92
2444,2002,92,0,92
2444,2003,92,0,92
2444,2004,92,0,92
2444,2005,92,0,92
2445,1998,0,91,91
2445,1999,0,91,91
2445,2000,0,91,91
2445,2001,0,91,91
2445,2002,0,91,91
2445,2003,0,91,91
2445,2004,0,91,91
2445,2005,0,91,91
2445,2006,0,91,91
2445,2007,0,91,91
2445,2008,0,91,91
2445,2009,0,91,91
2445,2010,0,91,91
2445,2011,0,91,91
2445,2012,0,91,91
2445,2013,0,91,91
2445,2014,0,91,91
2445,2015,0,91,91
2445,2016,0,91,91
2445,2017,0,91,91
2445,2018,0,91,91
2445,2019,0,91,91
2446,1998,91,0,91
2446,1999,91,0,91
2446,2000,91,0,91
2446,2001,91,0,91
2446,2002,91,0,91
2446,2003,91,0,91
2446,2004,91,0,91
2446,2005,91,0,91
2446,2006,91,0,91
2446,2007,91,0,91
2446,2008,91,0,91
2446,2009,91,0,91
2446,2010,91,0,91
2446,2011,91,0,91
2446,2012,91,0,91
2446,2013,91,0,91
2446,2014,91,0,91
2446,2015,91,0,91
2446,2016,91,0,91
2446,2017,91,0,91
2446,2018,91,0,91
2446,2019,91,0,91
2447,2016,91,0,91
2448,2002,91,0,91
2448,2003,91,0,91
2448,2004,91,0,91
2448,2005,91,0,91
2448,2006,91,0,91
2448,2007,91,0,91
2448,2008,91,0,91
2448,2009,91,0,91
2448,2010,91,0,91
2448,2011,91,0,91
2448,2012,91,0,91
2448,2013,91,0,91
2448,2014,91,0,91
2448,2015,91,0,91
2449,1998,0,91,91
2449,1999,0,91,91
2449,2000,0,91,91
2449,2001,0,91,91
2449,2002,0,91,91
2449,2003,0,91,91
2449,2004,0,91,91
2449,2005,0,91,91
2449,2006,0,91,91
2449,2007,0,91,91
2449,2008,0,91,91
2449,2009,0,91,91
2449,2010,0,91,91
2449,2011,0,91,91
2449,2012,0,91,91
2449,2013,0,91,91
2449,2014,0,91,91
2450,1998,91,0,91
2450,1999,91,0,91
2450,2000,91,0,91
2450,2001,91,0,91
2450,2002,91,0,91
2450,2003,91,0,91
2450,2004,91,0,91
2450,2005,91,0,91
2450,2006,91,0,91
2451,1998,0,91,91
2451,1999,0,91,91
2451,2000,0,91,91
2451,2001,0,91,91
2451,2002,0,91,91
2451,2003,0,91,91
2451,2004,0,91,91
2451,2005,0,91,91
2452,1998,91,0,91
2452,1999,91,0,91
2452,2000,91,0,91
2452,2001,91,0,91
2453,1998,0,91,91
2453,1999,0,91,91
2453,2000,0,91,91
2454,1998,0,91,91
2454,1999,0,91,91
2455,1998,91,0,91
2456,2016,90,0,90
2457,2003,0,90,90
2457,2004,0,90,90
2457,2005,0,90,90
2458,1998,90,0,90
2458,1999,90,0,90
2458,2000,90,0,90
2458,2001,90,0,90
2458,2002,90,0,90
2458,2003,90,0,90
2458,2004,90,0,90
2458,2005,90,0,90
2459,1998,0,90,90
2459,1999,0,90,90
2459,2000,0,90,90
2459,2001,0,90,90
2459,2002,0,90,90
2459,2003,0,90,90
2459,2004,0,90,90
2459,2005,0,90,90
2460,2004,90,0,90
2461,1998,89,0,89
2461,1999,89,0,89
2461,2000,89,0,89
2461,2001,89,0,89
2461,2002,89,0,89
2461,2003,89,0,89
2461,2004,89,0,89
2461,2005,89,0,89
2461,2006,89,0,89
2461,2007,89,0,89
2461,2008,89,0,89
2461,2009,89,0,89
2461,2010,89,0,89
2461,2011,89,0,89
2461,2012,89,0,89
2461,2013,89,0,89
2461,2014,89,0,89
2461,2015,89,0,89
2461,2016,89,0,89
2461,2017,89,0,89
2461,2018,89,0,89
2461,2019,89,0,89
2462,1998,89,0,89
2462,1999,89,0,89
2462,2000,89,0,89
2462,2001,89,0,89
2462,2002,89,0,89
2462,2003,89,0,89
2462,2004,89,0,89
2462,2005,89,0,89
2462,2006,89,0,89
2462,2007,89,0,89
2462,2008,89,0,89
2462,2009,89,0,89
2462,2010,89,0,89
2462,2011,89,0,89
2462,2012,89,0,89
2462,2013,89,0,89
2462,2014,89,0,89
2462,2015,89,0,89
2462,2016,89,0,89
2462,2017,89,0,89
2462,2018,89,0,89
2462,2019,89,0,89
2463,1998,0,89,89
2463,1999,0,89,89
2463,2000,0,89,89
2463,2001,0,89,89
2463,2002,0,89,89
2463,2003,0,89,89
2463,2004,0,89,89
2463,2005,0,89,89
2463,2006,0,89,89
2463,2007,0,89,89
2463,2008,0,89,89
2463,2009,0,89,89
2463,2010,0,89,89
2463,2011,0,89,89
2463,2012,0,89,89
2463,2013,0,89,89
2463,2014,0,89,89
2463,2015,0,89,89
2463,2016,0,89,89
2463,2017,0,89,89
2463,2018,0,89,89
2463,2019,0,89,89
2464,1998,89,0,89
2464,1999,89,0,89
2464,2000,89,0,89
2464,2001,89,0,89
2464,2002,89,0,89
2464,2003,89,0,89
2464,2004,89,0,89
2464,2005,89,0,89
2464,2006,89,0,89
2464,2007,89,0,89
2464,2008,89,0,89
2464,2009,89,0,89
2464,2010,89,0,89
2464,2011,89,0,89
2464,2012,89,0,89
2464,2013,89,0,89
2464,2014,89,0,89
2464,2015,89,0,89
2464,2016,89,0,89
2464,2017,89,0,89
2464,2018,89,0,89
2464,2019,89,0,89
2465,2013,89,0,89
2465,2014,89,0,89
2465,2015,89,0,89
2465,2016,89,0,89
2466,2005,0,89,89
2466,2006,0,89,89
2466,2007,0,89,89
2466,2008,0,89,89
2466,2009,0,89,89
2466,2010,0,89,89
2466,2011,0,89,89
2466,2012,0,89,89
2466,2013,0,89,89
2466,2014,0,89,89
2466,2015,0,89,89
2467,2005,0,89,89
2467,2006,0,89,89
2467,2007,0,89,89
2467,2008,0,89,89
2467,2009,0,89,89
2467,2010,0,89,89
2467,2011,0,89,89
2467,2012,0,89,89
2467,2013,0,89,89
2467,2014,0,89,89
2467,2015,0,89,89
2468,1998,0,89,89
2468,1999,0,89,89
2468,2000,0,89,89
2468,2001,0,89,89
2468,2002,0,89,89
2468,2003,0,89,89
2468,2004,0,89,89
2468,2005,0,89,89
2468,2006,0,89,89
2468,2007,0,89,89
2468,2008,0,89,89
2468,2009,0,89,89
2469,1998,86,0,86
2469,1999,86,0,86
2469,2000,86,0,86
2469,2001,89,0,89
2469,2002,89,0,89
2469,2003,89,0,89
2469,2004,89,0,89
2469,2005,89,0,89
2469,2006,89,0,89
2469,2007,89,0,89
2469,2008,89,0,89
2470,2005,0,89,89
2471,1998,88,0,88
2471,1999,87,0,87
2471,2000,87,0,87
2471,2001,87,0,87
2471,2002,87,0,87
2471,2003,87,0,87
2471,2004,87,0,87
2471,2005,87,0,87
2471,2006,87,0,87
2471,2007,87,0,87
2471,2008,87,0,87
2471,2009,87,0,87
2471,2010,87,0,87
2471,2011,87,0,87
2471,2012,87,0,87
2472,2005,0,88,88
2472,2006,0,88,88
2472,2007,0,88,88
2472,2008,0,88,88
2472,2009,0,88,88
2473,1998,0,87,87
2473,1999,0,87,87
2473,2000,0,87,87
2473,2001,0,87,87
2473,2002,0,87,87
2473,2003,0,87,87
2473,2004,0,87,87
2473,2005,0,87,87
2473,2006,0,87,87
2473,2007,0,87,87
2473,2008,0,87,87
2473,2009,0,87,87
2473,2010,0,87,87
2473,2011,0,87,87
2473,2012,0,87,87
2473,2013,0,87,87
2473,2014,0,87,87
2473,2015,0,87,87
2473,2016,0,87,87
2473,2017,0,87,87
2473,2018,0,87,87
2473,2019,0,87,87
2474,2018,87,0,87
2474,2019,87,0,87
2475,2019,0,87,87
2476,2012,87,0,87
2476,2013,87,0,87
2476,2014,87,0,87
2476,2015,87,0,87
2476,2016,87,0,87
2476,2017,87,0,87
2476,2018,87,0,87
2476,2019,87,0,87
2477,2015,0,87,87
2477,2016,0,87,87
2478,1998,87,0,87
2478,1999,87,0,87
2478,2000,87,0,87
2478,2001,87,0,87
2478,2002,87,0,87
2478,2003,87,0,87
2478,2004,87,0,87
2478,2005,87,0,87
2478,2006,87,0,87
2478,2007,87,0,87
2479,1998,0,87,87
2479,1999,0,87,87
2479,2000,0,87,87
2479,2001,0,87,87
2479,2002,0,87,87
2479,2003,0,87,87
2479,2004,0,87,87
2479,2005,0,87,87
2479,2006,0,87,87
2480,2001,0,87,87
2480,2002,0,87,87
2480,2003,0,87,87
2480,2004,0,87,87
2480,2005,0,87,87
2481,1998,86,0,86
2481,1999,86,0,86
2481,2000,86,0,86
2481,2001,86,0,86
2481,2002,86,0,86
2481,2003,86,0,86
2481,2004,86,0,86
2481,2005,86,0,86
2481,2006,86,0,86
2481,2007,86,0,86
2481,2008,86,0,86
2481,2009,86,0,86
2481,2010,86,0,86
2481,2011,86,0,86
2481,2012,86,0,86
2481,2013,86,0,86
2481,2014,86,0,86
2481,2015,86,0,86
2481,2016,86,0,86
2481,2017,86,0,86
2481,2018,86,0,86
2481,2019,86,0,86
2482,1998,86,0,86
2482,1999,86,0,86
2482,2000,86,0,86
2482,2001,86,0,86
2482,2002,86,0,86
2482,2003,86,0,86
2482,2004,86,0,86
2482,2005,86,0,86
2482,2006,86,0,86
2482,2007,86,0,86
2482,2008,86,0,86
2482,2009,86,0,86
2482,2010,86,0,86
2482,2011,86,0,86
2482,2012,86,0,86
2482,2013,86,0,86
2482,2014,86,0,86
2482,2015,86,0,86
2482,2016,44,0,44
2482,2017,44,0,44
2482,2018,44,0,44
2482,2019,44,0,44
2483,1998,0,86,86
2483,1999,0,86,86
2483,2000,0,86,86
2483,2001,0,86,86
2483,2002,0,86,86
2483,2003,0,86,86
2483,2004,0,86,86
2483,2005,0,86,86
2483,2006,0,86,86
2483,2007,0,86,86
2483,2008,0,86,86
2483,2009,0,86,86
2484,1998,86,0,86
2484,1999,86,0,86
2484,2000,86,0,86
2484,2001,86,0,86
2484,2002,86,0,86
2484,2003,86,0,86
2484,2004,86,0,86
2484,2005,86,0,86
2484,2006,86,0,86
2484,2007,86,0,86
2484,2008,86,0,86
2484,2009,86,0,86
2485,1998,0,86,86
2485,1999,0,86,86
2485,2000,0,86,86
2485,2001,0,86,86
2485,2002,0,86,86
2485,2003,0,86,86
2485,2004,0,86,86
2485,2005,0,86,86
2486,1998,85,0,85
2486,1999,85,0,85
2486,2000,85,0,85
2486,2001,85,0,85
2486,2002,85,0,85
2486,2003,85,0,85
2486,2004,85,0,85
2486,2005,85,0,85
2486,2006,85,0,85
2486,2007,85,0,85
2486,2008,85,0,85
2486,2009,85,0,85
2486,2010,85,0,85
2486,2011,85,0,85
2486,2012,85,0,85
2486,2013,85,0,85
2486,2014,85,0,85
2486,2015,85,0,85
2486,2016,85,0,85
2486,2017,85,0,85
2486,2018,85,0,85
2486,2019,85,0,85
2487,2012,85,0,85
2487,2013,85,0,85
2487,2014,85,0,85
2487,2015,85,0,85
2487,2016,85,0,85
2487,2017,85,0,85
2487,2018,85,0,85
2487,2019,85,0,85
2488,1998,85,0,85
2488,1999,85,0,85
2488,2000,85,0,85
2488,2001,85,0,85
2488,2002,85,0,85
2488,2003,85,0,85
2488,2004,85,0,85
2488,2005,85,0,85
2488,2006,85,0,85
2488,2007,85,0,85
2488,2008,85,0,85
2488,2009,85,0,85
2488,2010,85,0,85
2488,2011,85,0,85
2488,2012,85,0,85
2488,2013,85,0,85
2488,2014,85,0,85
2488,2015,85,0,85
2488,2016,85,0,85
2488,2017,85,0,85
2488,2018,85,0,85
2488,2019,85,0,85
2489,2016,85,0,85
2490,1998,0,85,85
2490,1999,0,85,85
2490,2000,0,85,85
2490,2001,0,85,85
2490,2002,0,85,85
2490,2003,0,85,85
2490,2004,0,85,85
2490,2005,0,85,85
2490,2006,0,85,85
2490,2007,0,85,85
2490,2008,0,85,85
2490,2009,0,85,85
2490,2010,0,85,85
2490,2011,0,85,85
2490,2012,0,85,85
2490,2013,0,85,85
2490,2014,0,85,85
2491,1998,0,84,84
2491,1999,0,84,84
2491,2000,0,84,84
2491,2001,0,84,84
2491,2002,0,84,84
2491,2003,0,84,84
2491,2004,0,84,84
2491,2005,0,84,84
2491,2006,0,84,84
2491,2007,0,84,84
2491,2008,0,84,84
2491,2009,0,84,84
2491,2010,0,84,84
2491,2011,0,84,84
2491,2012,0,84,84
2491,2013,0,84,84
2491,2014,0,84,84
2491,2015,0,84,84
2491,2016,0,84,84
2491,2017,0,84,84
2491,2018,0,84,84
2491,2019,0,84,84
2492,2014,0,84,84
2492,2015,0,84,84
2492,2016,0,84,84
2492,2017,0,84,84
2493,1998,84,0,84
2493,1999,84,0,84
2493,2000,84,0,84
2493,2001,84,0,84
2493,2002,84,0,84
2493,2003,84,0,84
2493,2004,84,0,84
2493,2005,84,0,84
2493,2006,84,0,84
2493,2007,84,0,84
2493,2008,84,0,84
2493,2009,84,0,84
2494,1998,84,0,84
2494,1999,84,0,84
2494,2000,84,0,84
2494,2001,84,0,84
2494,2002,84,0,84
2494,2003,84,0,84
2494,2004,84,0,84
2494,2005,84,0,84
2494,2006,84,0,84
2495,1998,0,84,84
2495,1999,0,84,84
2495,2000,0,84,84
2495,2001,0,84,84
2495,2002,0,84,84
2495,2003,0,84,84
2495,2004,0,84,84
2495,2005,0,84,84
2496,1998,0,84,84
2496,1999,0,84,84
2496,2000,0,84,84
2496,2001,0,84,84
2496,2002,0,84,84
2496,2003,0,84,84
2496,2004,0,84,84
2496,2005,0,84,84
2497,1998,83,0,83
2497,1999,83,0,83
2497,2000,83,0,83
2497,2001,83,0,83
2497,2002,83,0,83
2497,2003,83,0,83
2497,2004,83,0,83
2497,2005,83,0,83
2497,2006,83,0,83
2497,2007,83,0,83
2497,2008,83,0,83
2497,2009,83,0,83
2497,2010,83,0,83
2497,2011,83,0,83
2497,2012,83,0,83
2497,2013,83,0,83
2497,2014,83,0,83
2497,2015,83,0,83
2497,2016,83,0,83
2497,2017,83,0,83
2497,2018,83,0,83
2497,2019,83,0,83
2498,2001,0,83,83
2498,2002,0,83,83
2498,2003,0,83,83
2499,2002,0,83,83
2500,1998,82,0,82
2500,1999,82,0,82
2500,2000,82,0,82
2500,2001,82,0,82
2500,2002,82,0,82
2500,2003,82,0,82
2500,2004,82,0,82
2500,2005,82,0,82
2500,2006,82,0,82
2500,2007,82,0,82
2500,2008,82,0,82
2500,2009,82,0,82
2500,2010,82,0,82
2500,2011,82,0,82
2500,2012,82,0,82
2500,2013,82,0,82
2500,2014,82,0,82
2500,2015,82,0,82
2500,2016,82,0,82
2500,2017,82,0,82
2500,2018,82,0,82
2500,2019,82,0,82
2501,2003,82,0,82
2501,2004,82,0,82
2501,2005,82,0,82
2501,2006,82,0,82
2501,2007,82,0,82
2501,2008,82,0,82
2501,2009,82,0,82
2501,2010,82,0,82
2501,2011,82,0,82
2501,2012,82,0,82
2501,2013,82,0,82
2501,2014,82,0,82
2501,2015,82,0,82
2501,2016,82,0,82
2501,2017,82,0,82
2501,2018,82,0,82
2501,2019,82,0,82
2502,2017,0,82,82
2502,2018,0,82,82
2502,2019,0,82,82
2503,1998,80,0,80
2503,1999,80,0,80
2503,2000,80,0,80
2503,2001,80,0,80
2503,2002,80,0,80
2503,2003,81,0,81
2503,2004,81,0,81
2503,2005,81,0,81
2503,2006,80,0,80
2503,2007,80,0,80
2503,2008,80,0,80
2503,2009,80,0,80
2503,2010,80,0,80
2503,2011,80,0,80
2503,2012,80,0,80
2503,2013,80,0,80
2503,2014,80,0,80
2503,2015,80,0,80
2503,2016,80,0,80
2503,2017,80,0,80
2503,2018,80,0,80
2503,2019,80,0,80
2504,2010,0,81,81
2504,2011,0,81,81
2504,2012,0,81,81
2504,2013,0,81,81
2504,2014,0,81,81
2504,2015,0,81,81
2504,2016,0,81,81
2504,2017,0,81,81
2504,2018,0,81,81
2504,2019,0,81,81
2505,1998,81,0,81
2505,1999,81,0,81
2505,2000,81,0,81
2505,2001,81,0,81
2505,2002,81,0,81
2505,2003,81,0,81
2505,2004,81,0,81
2505,2005,81,0,81
2505,2006,81,0,81
2505,2007,81,0,81
2505,2008,81,0,81
2505,2009,81,0,81
2505,2010,81,0,81
2505,2011,81,0,81
2505,2012,81,0,81
2505,2013,81,0,81
2505,2014,81,0,81
2505,2015,81,0,81
2505,2016,81,0,81
2505,2017,81,0,81
2505,2018,81,0,81
2505,2019,81,0,81
2506,2008,0,81,81
2506,2009,0,81,81
2507,2002,0,81,81
2507,2003,0,81,81
2507,2004,0,81,81
2508,1998,0,80,80
2508,1999,0,80,80
2508,2000,0,80,80
2508,2001,0,80,80
2508,2002,0,80,80
2508,2003,0,80,80
2508,2004,0,80,80
2508,2005,0,80,80
2508,2006,0,80,80
2508,2007,0,80,80
2508,2008,0,80,80
2508,2009,0,80,80
2508,2010,0,80,80
2508,2011,0,80,80
2508,2012,0,80,80
2508,2013,0,80,80
2508,2014,0,80,80
2508,2015,0,80,80
2508,2016,0,80,80
2508,2017,0,80,80
2508,2018,0,80,80
2508,2019,0,80,80
2509,2002,80,0,80
2509,2003,80,0,80
2509,2004,80,0,80
2509,2005,80,0,80
2509,2006,80,0,80
2509,2007,80,0,80
2509,2008,80,0,80
2509,2009,80,0,80
2509,2010,80,0,80
2509,2011,80,0,80
2509,2012,80,0,80
2509,2013,80,0,80
2509,2014,80,0,80
2509,2015,80,0,80
2509,2016,80,0,80
2509,2017,80,0,80
2509,2018,80,0,80
2509,2019,80,0,80
2510,2010,80,0,80
2510,2011,80,0,80
2511,1998,80,0,80
2511,1999,80,0,80
2511,2000,80,0,80
2511,2001,80,0,80
2511,2002,80,0,80
2511,2003,80,0,80
2511,2004,80,0,80
2511,2005,80,0,80
2511,2006,80,0,80
2511,2007,80,0,80
2511,2008,80,0,80
2512,1998,79,0,79
2512,1999,79,0,79
2512,2000,79,0,79
2512,2001,79,0,79
2512,2002,79,0,79
2512,2003,79,0,79
2512,2004,79,0,79
2512,2005,79,0,79
2512,2006,79,0,79
2512,2007,79,0,79
2512,2008,79,0,79
2512,2009,79,0,79
2512,2010,79,0,79
2512,2011,79,0,79
2512,2012,79,0,79
2512,2013,79,0,79
2512,2014,79,0,79
2512,2015,79,0,79
