key,type,document_type,heading,law_name,tokens_n,tokens_unique,max_leaf_tokens,items_n,seqitems_n,subseqitems_n,self_loops_n,reliance_n,responsibility_n,reliance_diversity_n,responsibility_diversity_n
BJNR193900001_AAÜGÄndG-2_99999999_000001,document,statute,Zweites Gesetz zur Änderung und Ergänzung des Anspruchs- und Anwartschaftsüberführungsgesetzes,Zweites Gesetz zur Änderung und Ergänzung des Anspruchs- und Anwartschaftsüberführungsgesetzes,595,209,93,0,5,12,0,11,0,4,0
BJNR021150975_TÄHAV_20061109_000001,document,regulation,Verordnung über tierärztliche Hausapotheken,Verordnung über tierärztliche Hausapotheken,3416,969,375,0,18,55,42,14,5,2,1
BJNR004910963_SonntRPapIndAusnV_99999999_000001,document,regulation,Verordnung über Ausnahmen vom Verbot der Beschäftigung von Arbeitnehmern an Sonn- und Feiertagen in der Papierindustrie,Verordnung über Ausnahmen vom Verbot der Beschäftigung von Arbeitnehmern an Sonn- und Feiertagen in der Papierindustrie,759,316,183,0,10,13,12,3,0,2,0
BJNR011330991_BsZpBetV_20081110_000001,document,regulation,Verordnung über die Beteiligung von Besamungsstationen an Zuchtprogrammen,Verordnung über die Beteiligung von Besamungsstationen an Zuchtprogrammen,300,172,64,0,6,7,4,2,0,1,0
BJNR095820998_StBefrAbkLETV_99999999_000001,document,regulation,Verordnung zu dem Abkommen vom 21. Februar 1997 zwischen der Regierung der Bundesrepublik Deutschland und der Regierung der Republik Lettland über die gegenseitige Steuerbefreiung von Straßenfahrzeugen im internationalen Verkehr,Verordnung zu dem Abkommen vom 21. Februar 1997 zwischen der Regierung der Bundesrepublik Deutschland und der Regierung der Republik Lettland über die gegenseitige Steuerbefreiung von Straßenfahrzeugen im internationalen Verkehr,0,0,0,0,0,0,0,0,0,0,0
BJNR005950961_PatG-GebrMGAV_99999999_000001,document,regulation,Verordnung zur Ausführung des § 56 des Patentgesetzes und des § 9 des Gebrauchsmustergesetzes,Verordnung zur Ausführung des § 56 des Patentgesetzes und des § 9 des Gebrauchsmustergesetzes,76,54,34,0,3,0,0,5,0,2,0
BJNR113140991_KredAAG_99999999_000001,document,statute,Gesetz über die Anpassung von Kreditverträgen an Marktbedingungen sowie über Ausgleichsleistungen an Kreditnehmer,Gesetz über die Anpassung von Kreditverträgen an Marktbedingungen sowie über Ausgleichsleistungen an Kreditnehmer,1101,351,136,0,10,22,13,0,0,0,0
BJNR256500002_UKlaV_20040707_000001,document,regulation,Unterlassungsklageverordnung,Unterlassungsklageverordnung,274,157,195,0,3,0,0,4,0,2,0
BJNR004400954_BEvaGDV-1_20060222_000001,document,regulation,Erste Verordnung zur Durchführung des Bundesevakuiertengesetzes,Erste Verordnung zur Durchführung des Bundesevakuiertengesetzes,252,134,111,0,5,2,1,0,0,0,0
BJNR023440980_WaffV-3-1980_20030331_000001,document,regulation,Dritte Verordnung zum Waffengesetz,Dritte Verordnung zum Waffengesetz,7224,1681,256,9,37,111,77,8,2,2,1
BJNR022210985_CSCGKostOÄndV_99999999_000001,document,regulation,Verordnung zum Container-Sicherheits-Zulassungsschild und zur Änderung der Kostenordnung,Verordnung zum Container-Sicherheits-Zulassungsschild und zur Änderung der Kostenordnung,102,77,40,0,4,0,0,0,0,0,0
BJNR174100997_ITKTAusbV_20180731_000001,document,regulation,Verordnung über die Berufsausbildung im Bereich der Informations- und Telekommunikationstechnik,Verordnung über die Berufsausbildung im Bereich der Informations- und Telekommunikationstechnik,5102,936,298,6,31,67,13,1,0,1,0
BJNR021410977_SprengV-1_20030331_000001,document,regulation,Erste Verordnung zum Sprengstoffgesetz,Erste Verordnung zum Sprengstoffgesetz,13378,2595,481,13,55,172,124,9,2,3,1
BJNR163400993_BGAAMZulKostV-1993_20031231_000001,document,regulation,Kostenverordnung für die Zulassung von Arzneimitteln durch das Bundesinstitut für Arzneimittel und Medizinprodukte und das Bundesamt für Verbraucherschutz und Lebensmittelsicherheit,Kostenverordnung für die Zulassung von Arzneimitteln durch das Bundesinstitut für Arzneimittel und Medizinprodukte und das Bundesamt für Verbraucherschutz und Lebensmittelsicherheit,2779,631,451,0,13,29,39,33,0,3,0
BJNR091810000_GBZugV_20061107_000001,document,regulation,Berufszugangsverordnung für den Güterkraftverkehr,Berufszugangsverordnung für den Güterkraftverkehr,2521,867,165,3,16,33,28,11,0,3,0
BJNR546100002_MoselSchAbgT2002ABest_99999999_000001,document,regulation,Ausführungsbestimmungen zum Tarif für die Schifffahrtsabgaben auf der Mosel zwischen Thionville (Diedenhofen) und Koblenz (Coblence),Ausführungsbestimmungen zum Tarif für die Schifffahrtsabgaben auf der Mosel zwischen Thionville (Diedenhofen) und Koblenz (Coblence),0,0,0,0,0,0,0,0,0,0,0
BJNR036520001_IFUKK1992ÄndUrkG_99999999_000001,document,statute,Gesetz zu den Änderungsurkunden vom 6. November 1998 zur Konstitution und zur Konvention der Internationalen Fernmeldeunion vom 22. Dezember 1992,Gesetz zu den Änderungsurkunden vom 6. November 1998 zur Konstitution und zur Konvention der Internationalen Fernmeldeunion vom 22. Dezember 1992,0,0,0,0,0,0,0,0,0,0,0
BJNR008070957_WasKwVÄndG_99999999_000001,document,statute,Gesetz zur Änderung der Verordnung über die steuerliche Begünstigung von Wasserkraftwerken,Gesetz zur Änderung der Verordnung über die steuerliche Begünstigung von Wasserkraftwerken,97,74,44,0,3,0,0,0,0,0,0
BJNR005490934_RJagdG_20060424_000001,document,statute,Reichsjagdgesetz,Reichsjagdgesetz,0,0,0,0,0,0,0,0,0,0,0
BJNR008650970_StGebO_20030523_000001,document,regulation,Gebührenordnung für Maßnahmen im Straßenverkehr,Gebührenordnung für Maßnahmen im Straßenverkehr,1165,503,377,0,8,15,3,14,0,7,0
BJNR222909994_BBVAnpG-94_20060222_000001,document,statute,Gesetz über die Anpassung von Dienst- und Versorgungsbezügen in Bund und Ländern 1994,Gesetz über die Anpassung von Dienst- und Versorgungsbezügen in Bund und Ländern 1994,901,354,101,1,4,18,3,1,0,1,0
BJNR010140977_BarwertV_20021231_000001,document,regulation,Verordnung zur Ermittlung des Barwerts einer auszugleichenden Versorgung nach § 1587a Abs. 3 Nr. 2 und Abs. 4 des Bürgerlichen Gesetzbuchs,Verordnung zur Ermittlung des Barwerts einer auszugleichenden Versorgung nach § 1587a Abs. 3 Nr. 2 und Abs. 4 des Bürgerlichen Gesetzbuchs,3031,501,267,0,16,16,9,15,0,2,0
BJNR003070943_SVRuhegV_20060817_000001,document,regulation,Verordnung zur Vereinheitlichung der Ruhegehaltsversicherungen für die Träger der Reichsversicherung,Verordnung zur Vereinheitlichung der Ruhegehaltsversicherungen für die Träger der Reichsversicherung,0,0,0,0,0,0,0,0,0,0,0
BJNR010760989_WSzBelErhV_20101130_000001,document,regulation,Verordnung über den erhöhten Wehrsold für Soldaten mit besonderer zeitlicher Belastung,Verordnung über den erhöhten Wehrsold für Soldaten mit besonderer zeitlicher Belastung,358,186,132,0,5,4,2,7,0,3,0
BJNR215850969_KonsÜbkG_99999999_000001,document,statute,Gesetz zu dem Wiener Übereinkommen vom 24. April 1963 über konsularische Beziehungen,Gesetz zu dem Wiener Übereinkommen vom 24. April 1963 über konsularische Beziehungen,314,176,165,0,5,2,0,0,3,0,2
BJNR109200002_KWKG-2002_20031127_000001,document,statute,"Gesetz für die Erhaltung, die Modernisierung und den Ausbau der Kraft-Wärme-Kopplung","Gesetz für die Erhaltung, die Modernisierung und den Ausbau der Kraft-Wärme-Kopplung",3267,973,295,0,13,53,25,4,1,4,1
BJNR116600994_BPräsTHHStiftG_99999999_000001,document,statute,Gesetz über die Errichtung einer Stiftung Bundespräsident-Theodor-Heuss-Haus,Gesetz über die Errichtung einer Stiftung Bundespräsident-Theodor-Heuss-Haus,729,355,78,0,14,19,1,0,0,0,0
BJNR210690973_PVÜG_99999999_000001,document,statute,Gesetz zu den am 24. Juli 1971 in Paris unterzeichneten Übereinkünften auf dem Gebiet des Urheberrechts,Gesetz zu den am 24. Juli 1971 in Paris unterzeichneten Übereinkünften auf dem Gebiet des Urheberrechts,282,143,106,0,5,2,1,0,0,0,0
BJNR013700968_AnrV-1969_20060817_000001,document,regulation,Dritte Verordnung über das anzurechnende Einkommen nach dem Bundesversorgungsgesetz,Dritte Verordnung über das anzurechnende Einkommen nach dem Bundesversorgungsgesetz,0,0,0,0,0,0,0,0,0,0,0
BJNR022180989_BeamtVGÄndG_20170110_000001,document,statute,Gesetz zur Änderung des Beamtenversorgungsgesetzes und sonstiger dienst- und versorgungsrechtlicher Vorschriften,Gesetz zur Änderung des Beamtenversorgungsgesetzes und sonstiger dienst- und versorgungsrechtlicher Vorschriften,87,71,40,0,4,2,0,0,0,0,0
BJNR003170964_WPapBerAV_99999999_000001,document,regulation,Verordnung über die Aufgaben des Amts für Wertpapierbereinigung,Verordnung über die Aufgaben des Amts für Wertpapierbereinigung,81,63,28,0,4,0,0,2,0,1,0
BJNR004050991_WVG_99999999_000001,document,statute,Gesetz über Wasser- und Bodenverbände,Gesetz über Wasser- und Bodenverbände,6483,1675,166,19,82,152,63,9,0,3,0
BJNR408100001_BSHKostV-2002_20050923_000001,document,regulation,Kostenverordnung für Amtshandlungen des Bundesamtes für Seeschifffahrt und Hydrographie,Kostenverordnung für Amtshandlungen des Bundesamtes für Seeschifffahrt und Hydrographie,566,283,221,0,6,8,0,8,0,4,0
BJNR002650982_OlivProdErstV_20060424_000001,document,regulation,Verordnung über Produktionserstattungen für Olivenöl,Verordnung über Produktionserstattungen für Olivenöl,764,364,85,0,11,16,5,2,1,1,1
BJNR001690960_ZPVtrAUTAG_99999999_000001,document,statute,"Gesetz zur Ausführung des Vertrages zwischen der Bundesrepublik Deutschland und der Republik Österreich vom 6. Juni 1959 über die gegenseitige Anerkennung und Vollstreckung von gerichtlichen Entscheidungen, Vergleichen und öffentlichen Urkunden in Zivil- und Handelssachen","Gesetz zur Ausführung des Vertrages zwischen der Bundesrepublik Deutschland und der Republik Österreich vom 6. Juni 1959 über die gegenseitige Anerkennung und Vollstreckung von gerichtlichen Entscheidungen, Vergleichen und öffentlichen Urkunden in Zivil- und Handelssachen",1083,413,131,4,11,17,6,19,1,5,1
BJNR320300994_EBZugV_20050613_000001,document,regulation,Eisenbahnunternehmer-Berufszugangsverordnung,Eisenbahnunternehmer-Berufszugangsverordnung,771,373,94,0,6,12,2,12,0,2,0
BJNR001610963_RentAufbG-1963_20080516_000001,document,statute,Gesetz zur weiteren Aufbesserung von Leistungen aus Renten- und Pensionsversicherungen sowie aus Kapitalzwangsversicherungen,Gesetz zur weiteren Aufbesserung von Leistungen aus Renten- und Pensionsversicherungen sowie aus Kapitalzwangsversicherungen,759,250,108,3,9,10,8,10,6,2,4
BJNR208460982_DBAG-USA-1980_99999999_000001,document,statute,"Gesetz zu dem Abkommen vom 3. Dezember 1980 zwischen der Bundesrepublik Deutschland und den Vereinigten Staaten von Amerika zur Vermeidung der Doppelbesteuerung auf dem Gebiet der Nachlaß-, Erbschaft- und Schenkungsteuern","Gesetz zu dem Abkommen vom 3. Dezember 1980 zwischen der Bundesrepublik Deutschland und den Vereinigten Staaten von Amerika zur Vermeidung der Doppelbesteuerung auf dem Gebiet der Nachlaß-, Erbschaft- und Schenkungsteuern",189,121,56,0,5,4,0,0,0,0,0
BJNR018970977_MatStatV_20060424_000001,document,regulation,Verordnung über die statistische Erfassung des Material- und Wareneingangs im Bergbau und im Verarbeitenden Gewerbe sowie im Baugewerbe,Verordnung über die statistische Erfassung des Material- und Wareneingangs im Bergbau und im Verarbeitenden Gewerbe sowie im Baugewerbe,91,62,29,0,4,0,0,0,0,0,0
BJNR012070957_BVFGÄndG-2_20061206_000001,document,statute,Zweites Gesetz zur Änderung und Ergänzung des Bundesvertriebenengesetzes,Zweites Gesetz zur Änderung und Ergänzung des Bundesvertriebenengesetzes,157,108,77,0,3,5,0,1,0,1,0
BJNR122000002_DÜGAufhG_20150907_000001,document,statute,Gesetz zur Aufhebung des Diskontsatz-Überleitungs-Gesetzes,Gesetz zur Aufhebung des Diskontsatz-Überleitungs-Gesetzes,145,86,114,0,1,2,0,3,0,1,0
BJNR009499974_VStRG_99999999_000001,document,statute,Gesetz zur Reform des Vermögensteuerrechts und zur Änderung anderer Steuergesetze,Gesetz zur Reform des Vermögensteuerrechts und zur Änderung anderer Steuergesetze,133,90,69,0,2,3,0,1,0,1,0
BJNR007870968_ASG_20031127_000001,document,statute,Gesetz zur Sicherstellung von Arbeitsleistungen für Zwecke der Verteidigung einschließlich des Schutzes der Zivilbevölkerung,Gesetz zur Sicherstellung von Arbeitsleistungen für Zwecke der Verteidigung einschließlich des Schutzes der Zivilbevölkerung,4506,1257,163,12,41,72,68,73,13,14,5
BJNR037600996_GärtnAusbV_99999999_000001,document,regulation,Verordnung über die Berufsausbildung zum Gärtner/zur Gärtnerin,Verordnung über die Berufsausbildung zum Gärtner/zur Gärtnerin,5889,825,236,0,18,63,5,3,0,1,0
BJNR021030988_AMVerkRÄndV-3_99999999_000001,document,regulation,Dritte Verordnung zur Änderung der Verordnung über die Zulassung von Arzneimitteln für den Verkehr außerhalb der Apotheken und zur Änderung der Verordnung über den Ausschluß von Arzneimitteln vom Verkehr außerhalb der Apotheken,Dritte Verordnung zur Änderung der Verordnung über die Zulassung von Arzneimitteln für den Verkehr außerhalb der Apotheken und zur Änderung der Verordnung über den Ausschluß von Arzneimitteln vom Verkehr außerhalb der Apotheken,290,165,173,0,4,2,2,3,0,1,0
BJNR018350982_BBVAnpG-82_20060222_000001,document,statute,Gesetz über die Anpassung von Dienst- und Versorgungsbezügen in Bund und Ländern 1982,Gesetz über die Anpassung von Dienst- und Versorgungsbezügen in Bund und Ländern 1982,1265,442,112,3,12,27,20,9,0,3,0
BJNR200120930_SchLHeimÜbkG_99999999_000001,document,statute,Gesetz betreffend das Internationale Übereinkommen über die Heimschaffung der Schiffsleute,Gesetz betreffend das Internationale Übereinkommen über die Heimschaffung der Schiffsleute,51,40,37,0,2,2,0,0,0,0,0
BJNR002190897_HGB_20021231_000002,item,statute,Erstes Buch Handelsstand,Handelsgesetzbuch,10940,2172,170,7,111,243,63,68,240,8,42
BJNR002190897_HGB_20021231_000364,item,statute,Zweites Buch Handelsgesellschaften und stille Gesellschaft,Handelsgesetzbuch,6146,1310,164,9,81,147,47,32,58,6,16
BJNR002190897_HGB_20021231_000602,item,statute,Drittes Buch Handelsbücher,Handelsgesetzbuch,29278,3853,772,51,144,374,686,98,1143,15,80
BJNR002190897_HGB_20021231_001172,item,statute,Viertes Buch Handelsgeschäfte,Handelsgesetzbuch,14175,2531,167,9,150,268,133,23,29,4,11
BJNR002190897_HGB_20021231_001600,item,statute,Fünftes Buch Seehandel,Handelsgesetzbuch,32718,4707,639,19,391,588,379,16,94,6,20
BJNR002890933_BinSchVollstrSchG_20060424_000001,document,statute,Gesetz über Vollstreckungsschutz für die Binnenschiffahrt,Gesetz über Vollstreckungsschutz für die Binnenschiffahrt,468,220,87,2,6,9,5,0,0,0,0
BJNR000760962_ObstBrennOFDSaarbV_20080516_000001,document,regulation,Verordnung zur Festsetzung der Grenzzahl der Obstabfindungsbrennereien im Bezirk der Oberfinanzdirektion Saarbrücken,Verordnung zur Festsetzung der Grenzzahl der Obstabfindungsbrennereien im Bezirk der Oberfinanzdirektion Saarbrücken,92,71,49,0,3,0,0,1,0,1,0
BJNR014789935_RBerG_20060424_000001,document,statute,Rechtsberatungsgesetz,Rechtsberatungsgesetz,1596,682,295,0,5,31,2,8,1,4,1
BJNR011770992_AltÜbgGV-2_20070504_000001,document,regulation,Zweite Verordnung zum Altersübergangsgeld,Zweite Verordnung zum Altersübergangsgeld,111,77,85,0,3,0,0,0,0,0,0
BJNR214530965_EGVertrG_99999999_000001,document,statute,Gesetz zu dem Vertrag vom 8. April 1965 zur Einsetzung eines gemeinsamen Rates und einer gemeinsamen Kommission der Europäischen Gemeinschaften,Gesetz zu dem Vertrag vom 8. April 1965 zur Einsetzung eines gemeinsamen Rates und einer gemeinsamen Kommission der Europäischen Gemeinschaften,316,149,165,0,5,2,0,0,0,0,0
BJNR028800993_SattlMstrV_20081231_000001,document,regulation,Verordnung über das Berufsbild und über die Prüfungsanforderungen im praktischen und im fachtheoretischen Teil der Meisterprüfung für das Sattler-Handwerk,Verordnung über das Berufsbild und über die Prüfungsanforderungen im praktischen und im fachtheoretischen Teil der Meisterprüfung für das Sattler-Handwerk,906,461,235,3,9,16,0,2,0,1,0
BJNR002470959_OrdenNachwV_20050630_000001,document,regulation,Verordnung über den Besitznachweis für Orden und Ehrenzeichen und den Nachweis von Verwundungen und Beschädigungen,Verordnung über den Besitznachweis für Orden und Ehrenzeichen und den Nachweis von Verwundungen und Beschädigungen,2995,770,425,3,25,37,37,3,0,1,0
BJNR000630983_KeramMstrV_20060331_000001,document,regulation,Verordnung über das Berufsbild und über die Prüfungsanforderungen im praktischen und im fachtheoretischen Teil der Meisterprüfung für das Keramiker-Handwerk,Verordnung über das Berufsbild und über die Prüfungsanforderungen im praktischen und im fachtheoretischen Teil der Meisterprüfung für das Keramiker-Handwerk,939,459,228,3,9,17,0,2,0,1,0
BJNR002570967_AnrV-1967_20060817_000001,document,regulation,Verordnung über das anzurechnende Einkommen nach dem Bundesversorgungsgesetz,Verordnung über das anzurechnende Einkommen nach dem Bundesversorgungsgesetz,0,0,0,0,0,0,0,0,0,0,0
BJNR001930970_TVGDV_20031127_000001,document,regulation,Verordnung zur Durchführung des Tarifvertragsgesetzes,Verordnung zur Durchführung des Tarifvertragsgesetzes,908,334,86,6,18,13,10,4,0,1,0
BJNR004670977_AWLwZustV_20130831_000001,document,regulation,Verordnung zur Regelung von Zuständigkeiten im Außenwirtschaftsverkehr mit Erzeugnissen der Ernährungs- und Landwirtschaft,Verordnung zur Regelung von Zuständigkeiten im Außenwirtschaftsverkehr mit Erzeugnissen der Ernährungs- und Landwirtschaft,126,92,66,0,3,0,0,6,0,1,0
BJNR391300994_TreuhUmbenV_99999999_000001,document,regulation,Verordnung über die Umbenennung und die Anpassung von Zuständigkeiten der Treuhandanstalt,Verordnung über die Umbenennung und die Anpassung von Zuständigkeiten der Treuhandanstalt,385,178,107,0,5,4,0,6,2,4,2
BJNR011460981_SeemAmtsV-1981_20021231_000001,document,regulation,"Verordnung über das Verfahren vor den Seemannsämtern, das Seefahrtbuch, die Musterrolle und die Musterung","Verordnung über das Verfahren vor den Seemannsämtern, das Seefahrtbuch, die Musterrolle und die Musterung",1568,573,152,6,23,24,9,33,0,5,0
BJNR029200999_PrfgZHanauV_20061231_000001,document,regulation,Verordnung zur Gleichstellung von Prüfungszeugnissen der Staatlichen Zeichenakademie Hanau mit den Zeugnissen über das Bestehen der Abschluß- und Gesellenprüfung in Ausbildungsberufen,Verordnung zur Gleichstellung von Prüfungszeugnissen der Staatlichen Zeichenakademie Hanau mit den Zeugnissen über das Bestehen der Abschluß- und Gesellenprüfung in Ausbildungsberufen,203,120,109,0,3,0,0,2,0,2,0
BJNR243900002_VermittVergV_99999999_000001,document,regulation,Verordnung über die Zulässigkeit der Vereinbarung von Vergütungen von privaten Vermittlern mit Angehörigen bestimmter Berufe und Personengruppen,Verordnung über die Zulässigkeit der Vereinbarung von Vergütungen von privaten Vermittlern mit Angehörigen bestimmter Berufe und Personengruppen,267,142,58,0,5,3,0,2,0,1,0
BJNR001890955_ÜblG-4_99999999_000001,document,statute,Gesetz zur Regelung finanzieller Beziehungen zwischen dem Bund und den Ländern,Gesetz zur Regelung finanzieller Beziehungen zwischen dem Bund und den Ländern,323,162,50,0,7,10,0,3,2,2,2
BJNR139700998_SGB3AnpV-1998_20070504_000001,document,regulation,SGB III - Anpassungsverordnung 1998,SGB III - Anpassungsverordnung 1998,86,69,41,0,3,0,0,1,0,1,0
BJNR700050948_UmstG_99999999_000001,document,statute,Drittes Gesetz zur Neuordnung des Geldwesens,Drittes Gesetz zur Neuordnung des Geldwesens,4471,1364,489,11,32,78,29,7,80,2,28
DDNR112600990_TreuhGDV-2_99999999_000001,document,regulation,Zweite Durchführungsverordnung zum Treuhandgesetz,Zweite Durchführungsverordnung zum Treuhandgesetz,327,175,46,0,7,10,0,2,0,1,0
BJNR511400998_BAAUhAnpV-1_20060630_000001,document,regulation,Erste Verordnung zur Anpassung der Unterhaltshilfe nach dem Lastenausgleichsgesetz,Erste Verordnung zur Anpassung der Unterhaltshilfe nach dem Lastenausgleichsgesetz,476,160,202,0,6,0,0,5,0,2,0
BJNR213950934_UrhRSchFrVerlG_99999999_000001,document,statute,Gesetz zur Verlängerung der Schutzfristen im Urheberrecht,Gesetz zur Verlängerung der Schutzfristen im Urheberrecht,106,82,57,0,3,4,0,0,0,0,0
BJNR000330970_MarktStrGDV-4_20131128_000001,document,regulation,Vierte Durchführungsverordnung zum Marktstrukturgesetz - Eier und Geflügel,Vierte Durchführungsverordnung zum Marktstrukturgesetz - Eier und Geflügel,619,210,202,0,6,4,0,4,0,1,0
BJNR214200998_FzTV_20031031_000001,document,regulation,Verordnung über die Prüfung und Genehmigung der Bauart von Fahrzeugteilen sowie deren Kennzeichnung,Verordnung über die Prüfung und Genehmigung der Bauart von Fahrzeugteilen sowie deren Kennzeichnung,2303,793,246,5,17,35,13,11,1,4,1
BJNR000090963_HypBkGÄndG-5_20040408_000001,document,statute,Fünftes Gesetz zur Änderung und Ergänzung des Hypothekenbankgesetzes,Fünftes Gesetz zur Änderung und Ergänzung des Hypothekenbankgesetzes,434,222,177,0,3,5,0,14,0,2,0
BJNR320300997_EG-TypVAusnV-1_20130731_000001,document,regulation,Erste Verordnung über Ausnahmen von der Verordnung über die EG-Typgenehmigung für Fahrzeuge und Fahrzeugteile,Erste Verordnung über Ausnahmen von der Verordnung über die EG-Typgenehmigung für Fahrzeuge und Fahrzeugteile,508,255,328,0,3,2,0,6,0,3,0
BJNR204730976_StaatenlÜbkG_99999999_000001,document,statute,Gesetz zu dem Übereinkommen vom 28. September 1954 über die Rechtsstellung der Staatenlosen,Gesetz zu dem Übereinkommen vom 28. September 1954 über die Rechtsstellung der Staatenlosen,0,0,0,0,0,0,0,0,0,0,0
BJNR021519974_DiätenGÄndG-2_99999999_000001,document,statute,Zweites Gesetz zur Änderung des Diätengesetzes 1968,Zweites Gesetz zur Änderung des Diätengesetzes 1968,61,47,31,3,3,0,0,0,0,0,0
BJNR002860935_ZinsErmÖAnlG_20101214_000001,document,statute,Gesetz über Zinsermäßigung bei den öffentlichen Anleihen,Gesetz über Zinsermäßigung bei den öffentlichen Anleihen,0,0,0,0,0,0,0,0,0,0,0
BJNR001040981_ZAVO-5_20060817_000001,document,regulation,Fünfte Verordnung über die Anpassung der Zusatzrenten aus der hüttenknappschaftlichen Zusatzversicherung,Fünfte Verordnung über die Anpassung der Zusatzrenten aus der hüttenknappschaftlichen Zusatzversicherung,275,149,97,0,7,0,2,0,0,0,0
BJNR021189965_BesErhG-5_20060222_000001,document,statute,Fünftes Gesetz über die Erhöhung von Dienst- und Versorgungsbezügen,Fünftes Gesetz über die Erhöhung von Dienst- und Versorgungsbezügen,681,171,146,5,10,8,2,5,0,2,0
BJNR020499969_KostÄndG-1969_20060424_000001,document,statute,Gesetz zur Änderung kostenrechtlicher Vorschriften,Gesetz zur Änderung kostenrechtlicher Vorschriften,225,136,108,0,3,5,2,0,0,0,0
BJNR000690952_MuSchG_20031231_000001,document,statute,Gesetz zum Schutze der erwerbstätigen Mutter,Gesetz zum Schutze der erwerbstätigen Mutter,3446,980,220,7,21,54,80,15,77,7,23
BJNR113890992_KGUG_99999999_000001,document,statute,Gesetz über die nachträgliche Umstellung von Mark der Deutschen Demokratischen Republik auf Deutsche Mark für Kontoguthaben natürlicher Personen,Gesetz über die nachträgliche Umstellung von Mark der Deutschen Demokratischen Republik auf Deutsche Mark für Kontoguthaben natürlicher Personen,233,133,117,0,2,0,1,6,0,1,0
BJNR416100001_AKostV-2002_20071231_000001,document,regulation,Auslandskostenverordnung,Auslandskostenverordnung,176,119,31,0,6,5,0,1,0,1,0
BJNR021200977_UrlGG_20030915_000001,document,statute,Gesetz über die Gewährung eines jährlichen Urlaubsgeldes,Gesetz über die Gewährung eines jährlichen Urlaubsgeldes,471,257,140,0,7,9,1,4,4,2,4
BJNR079120994_DublÜbkG_99999999_000001,document,statute,Gesetz zu dem Übereinkommen vom 15. Juni 1990 über die Bestimmung des zuständigen Staates für die Prüfung eines in einem Mitgliedstaat der Europäischen Gemeinschaften gestellten Asylantrags,Gesetz zu dem Übereinkommen vom 15. Juni 1990 über die Bestimmung des zuständigen Staates für die Prüfung eines in einem Mitgliedstaat der Europäischen Gemeinschaften gestellten Asylantrags,0,0,0,0,0,0,0,0,0,0,0
DDNR002480990_FeiertEV_99999999_000001,document,regulation,Verordnung über die Einführung gesetzlicher Feiertage,Verordnung über die Einführung gesetzlicher Feiertage,127,90,56,0,4,0,0,0,0,0,0
BJNR000580953_BetrVG1952DV-1_20040630_000001,document,regulation,Erste Rechtsverordnung zur Durchführung des Betriebsverfassungsgesetzes,Erste Rechtsverordnung zur Durchführung des Betriebsverfassungsgesetzes,5608,1172,272,19,56,119,123,4,0,3,0
BJNR507800968_TarifOAufhV_99999999_000001,document,regulation,Verordnung über die Aufhebung von Tarifordnungen und Lohngestaltungsanordnungen,Verordnung über die Aufhebung von Tarifordnungen und Lohngestaltungsanordnungen,152,95,101,0,3,0,0,2,0,2,0
BJNR009999967_SVWOÄndV-2_20060817_000001,document,regulation,Zweite Verordnung zur Änderung der Wahlordnung für die Sozialversicherung,Zweite Verordnung zur Änderung der Wahlordnung für die Sozialversicherung,163,107,69,1,3,3,1,0,0,0,0
BJNR091200000_EUKKostErstV_20060930_000001,document,regulation,Verordnung über die Kostenerstattung an die Eisenbahn-Unfallkasse für die auftragsweise Wahrnehmung der Aufgaben für die Prävention für die Beamten,Verordnung über die Kostenerstattung an die Eisenbahn-Unfallkasse für die auftragsweise Wahrnehmung der Aufgaben für die Prävention für die Beamten,322,190,80,0,5,5,0,5,0,3,0
BJNR213440979_SVVerzAbkDNKV_20081231_000001,document,regulation,"Verordnung zu dem Abkommen vom 27. April 1979 zwischen der Regierung der Bundesrepublik Deutschland und der Regierung des Königreichs Dänemark über den Verzicht auf die Erstattung von Aufwendungen für Sachleistungen bei Krankheit, Mutterschaft, Arbeitsunfall und Berufskrankheit, der Leistungen an Arbeitslose sowie der Kosten für verwaltungsmäßige und ärztliche Kontrollen","Verordnung zu dem Abkommen vom 27. April 1979 zwischen der Regierung der Bundesrepublik Deutschland und der Regierung des Königreichs Dänemark über den Verzicht auf die Erstattung von Aufwendungen für Sachleistungen bei Krankheit, Mutterschaft, Arbeitsunfall und Berufskrankheit, der Leistungen an Arbeitslose sowie der Kosten für verwaltungsmäßige und ärztliche Kontrollen",166,96,111,0,3,3,0,0,0,0,0
BJNR157100996_THW-AuslUFV_20090831_000001,document,regulation,Verordnung über die Gewährung von Unfallfürsorge für hauptamtliche Angehörige und Helfer der Bundesanstalt Technisches Hilfswerk bei Leistung technischer Hilfe im Ausland,Verordnung über die Gewährung von Unfallfürsorge für hauptamtliche Angehörige und Helfer der Bundesanstalt Technisches Hilfswerk bei Leistung technischer Hilfe im Ausland,304,189,81,0,6,4,0,2,0,2,0
BJNR360700001_LAP-TelekomV_20040628_000001,document,regulation,"Verordnung über die Laufbahnen, Ausbildung und Prüfung für die bei der Deutschen Telekom AG beschäftigten Beamtinnen und Beamten","Verordnung über die Laufbahnen, Ausbildung und Prüfung für die bei der Deutschen Telekom AG beschäftigten Beamtinnen und Beamten",4954,961,227,10,40,70,78,30,0,4,0
